id;codice_comune;foglio;particella;subalterno;superficie_di_riferimento_mq;natura_del_bene;indirizzo;numero_civico;latitudine;longitudine;tipologia_bene_immobile;epoca_costruzione;vincolo_culturale_paesaggistico;natura_giuridica_del_bene;utilizzo_del_bene;finalita;tipo_detenzione_a_terzi;canone_annuale;data_decorrenza;numero_immobili_per_catasto;id_list;meta_immobile;lista_file_ape;classe_energetica_ape;epglnren_ape;classe_target_ape;list_file_ape_filtered;coordinate_ds_coerenti;list_file_ape_validated;fonte_coordinate_usata;list_file_ape_validated_norm;plot_filename;id_left;zona_omi;id_list_formatted;ape_score_classe;ape_score_impianto;ape_score_involucro;ape_score_rinnovabili;ape_score_total;sanita;mobilita;verde;sport;commerciale;educazione
698490;L219;1304;71;65.0;44.0;FABBRICATO;via nizza;17;45.0601276;7.6788011;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;698490;B8;['ID: 698490, MQ: 44.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
698491;L219;1304;71;66.0;51.0;FABBRICATO;via nizza;17;45.0601276;7.6788011;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;698491;B8;['ID: 698491, MQ: 51.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
698492;L219;1304;71;67.0;60.0;FABBRICATO;via nizza;17;45.0601276;7.6788011;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;698492;B8;['ID: 698492, MQ: 60.0, TIPO: Abitazione'];;;;;;3.0;3.0;2.0;2.0;3.0;3.0
698493;L219;1304;71;68.0;41.0;FABBRICATO;via nizza;17;45.0601276;7.6788011;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;698493;B8;['ID: 698493, MQ: 41.0, TIPO: Abitazione'];;;;;;3.0;3.0;2.0;2.0;3.0;2.0
698494;L219;1304;71;69.0;56.0;FABBRICATO;via nizza;17;45.0601276;7.6788011;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;698494;B8;['ID: 698494, MQ: 56.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
698495;L219;1304;71;70.0;68.0;FABBRICATO;via nizza;17;45.0601276;7.6788011;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;698495;B8;['ID: 698495, MQ: 68.0, TIPO: Abitazione'];;;;;;2.0;2.0;3.0;2.0;3.0;2.0
698496;L219;1304;71;71.0;63.0;FABBRICATO;via nizza;15;45.0601276;7.6788011;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;698496;B8;['ID: 698496, MQ: 63.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
698497;L219;1304;71;72.0;68.0;FABBRICATO;via nizza;15;45.0601276;7.6788011;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;698497;B8;['ID: 698497, MQ: 68.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;2.0;2.0
698498;L219;1304;71;73.0;57.0;FABBRICATO;via nizza;15;45.0601276;7.6788011;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;698498;B8;['ID: 698498, MQ: 57.0, TIPO: Abitazione'];;;;;;3.0;4.0;3.0;3.0;4.0;3.0
698499;L219;1304;71;74.0;61.0;FABBRICATO;via nizza;15;45.0601276;7.6788011;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;698499;B8;['ID: 698499, MQ: 61.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
698500;L219;1304;71;75.0;47.0;FABBRICATO;via nizza;17;45.0601276;7.6788011;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;698500;B8;['ID: 698500, MQ: 47.0, TIPO: Abitazione'];;;;;;2.0;2.0;3.0;2.0;3.0;2.0
698501;L219;1304;71;76.0;49.0;FABBRICATO;via nizza;17;45.0601276;7.6788011;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;698501;B8;['ID: 698501, MQ: 49.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
698502;L219;1304;71;77.0;107.0;FABBRICATO;via nizza;15;45.0601276;7.6788011;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;698502;B8;['ID: 698502, MQ: 107.0, TIPO: Abitazione'];;;;;;3.0;3.0;2.0;2.0;3.0;2.0
698503;L219;1304;71;78.0;50.0;FABBRICATO;via nizza;17;45.0601276;7.6788011;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;698503;B8;['ID: 698503, MQ: 50.0, TIPO: Abitazione'];;;;;;2.0;3.0;2.0;2.0;3.0;2.0
698504;L219;1304;71;79.0;44.0;FABBRICATO;via nizza;17;45.0601276;7.6788011;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;698504;B8;['ID: 698504, MQ: 44.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
698505;L219;1304;71;80.0;101.0;FABBRICATO;via nizza;17;45.0601276;7.6788011;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;698505;B8;['ID: 698505, MQ: 101.0, TIPO: Abitazione'];;;;;;3.0;4.0;3.0;3.0;4.0;3.0
698506;L219;1304;71;81.0;49.0;FABBRICATO;via nizza;17;45.0601276;7.6788011;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;698506;B8;['ID: 698506, MQ: 49.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;2.0;2.0
698507;L219;1304;71;82.0;42.0;FABBRICATO;via nizza;17;45.0601276;7.6788011;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;698507;B8;['ID: 698507, MQ: 42.0, TIPO: Abitazione'];;;;;;3.0;3.0;2.0;2.0;3.0;2.0
698508;L219;1304;71;85.0;62.0;FABBRICATO;via nizza;17;45.0601276;7.6788011;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;698508;B8;['ID: 698508, MQ: 62.0, TIPO: Abitazione'];;;;;;4.0;4.0;3.0;3.0;4.0;3.0
698509;L219;1304;71;86.0;101.0;FABBRICATO;via nizza;17;45.0601276;7.6788011;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;698509;B8;['ID: 698509, MQ: 101.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
698510;L219;1304;71;89.0;49.0;FABBRICATO;via nizza;17;45.0601276;7.6788011;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;698510;B8;['ID: 698510, MQ: 49.0, TIPO: Abitazione'];;;;;;3.0;3.0;2.0;2.0;3.0;2.0
698511;L219;1304;71;90.0;64.0;FABBRICATO;via nizza;17;45.0601276;7.6788011;Abitazione;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];True;[];originali;();;698511;B8;['ID: 698511, MQ: 64.0, TIPO: Abitazione'];;;;;;2.0;3.0;2.0;2.0;3.0;2.0
698513;L219;1484;32;;32.0;FABBRICATO;Strada Castello di Mirafiori;140;45.0099916;7.6375356;Abitazione;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;1;[];False;[];;;;[];False;[];originali;();;698513;D6;['ID: 698513, MQ: 32.0, TIPO: Abitazione'];;;;;;2.0;2.0;3.0;2.0;3.0;2.0
698514;L219;1484;33;;32.0;FABBRICATO;Strada Castello di Mirafiori;140;45.0099366;7.6384121;Abitazione;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;1;[];False;[];;;;[];False;[];originali;();;698514;D6;['ID: 698514, MQ: 32.0, TIPO: Abitazione'];;;;;;3.0;4.0;3.0;3.0;4.0;3.0
698515;L219;1484;34;;713.33;FABBRICATO;Strada Castello di Mirafiori;140;45.0098631;7.6389093;Edificio di culto e assimilabili;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività di culto o assimilabili;;;;1;[];False;[];;;;[];False;[];originali;();;698515;D6;['ID: 698515, MQ: 713.33, TIPO: Edificio di culto e assimilabili'];;;;;;2.0;3.0;1.0;1.0;3.0;2.0
698516;L219;1306;13;1.0;5428.75;FABBRICATO;Via dei Mille;19;45.0627054;7.6883123;Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività didattica;;;;1;[];False;[];;;;[];True;[];originali;();;698516;B7;['ID: 698516, MQ: 5428.75, TIPO: Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione)'];;;;;;2.0;3.0;2.0;2.0;3.0;2.0
698517;L219;1488;14;1.0;63.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698517;D6;['ID: 698517, MQ: 63.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
698518;L219;1488;14;10.0;82.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698518;D6;['ID: 698518, MQ: 82.0, TIPO: Abitazione'];;;;;;3.0;4.0;3.0;3.0;4.0;3.0
698519;L219;1488;14;11.0;80.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;['2022_113184_0136.xml'];F;217.92;F;['2022_113184_0136.xml'];;['2022_113184_0136.xml'];originali;('2022_113184_0136.xml',);ape_summary_7d7c0c96d12b.html;698519;D6;['ID: 698519, MQ: 80.0, TIPO: Abitazione'];1.0;1.0;1.0;1.0;1.0;2.0;3.0;2.0;2.0;3.0;2.0
698520;L219;1488;14;12.0;81.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698520;D6;['ID: 698520, MQ: 81.0, TIPO: Abitazione'];;;;;;2.0;3.0;1.0;1.0;2.0;1.0
698521;L219;1488;14;13.0;63.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698521;D6;['ID: 698521, MQ: 63.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;2.0;2.0
698522;L219;1488;14;14.0;81.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698522;D6;['ID: 698522, MQ: 81.0, TIPO: Abitazione'];;;;;;3.0;4.0;3.0;3.0;4.0;3.0
698523;L219;1488;14;15.0;64.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698523;D6;['ID: 698523, MQ: 64.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
698524;L219;1488;14;16.0;81.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698524;D6;['ID: 698524, MQ: 81.0, TIPO: Abitazione'];;;;;;3.0;2.0;3.0;3.0;4.0;3.0
698525;L219;1488;14;17.0;64.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698525;D6;['ID: 698525, MQ: 64.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
698526;L219;1488;14;18.0;80.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698526;D6;['ID: 698526, MQ: 80.0, TIPO: Abitazione'];;;;;;3.0;3.0;2.0;2.0;3.0;3.0
698527;L219;1488;14;182.0;83.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698527;D6;['ID: 698527, MQ: 83.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
698528;L219;1488;14;183.0;67.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;['2022_113184_0135.xml'];F;203.45;F;['2022_113184_0135.xml'];;['2022_113184_0135.xml'];originali;('2022_113184_0135.xml',);ape_summary_aa435fadee1f.html;698528;D6;['ID: 698528, MQ: 67.0, TIPO: Abitazione'];1.0;1.0;1.0;1.0;1.0;3.0;3.0;3.0;3.0;4.0;3.0
698529;L219;1488;14;184.0;82.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698529;D6;['ID: 698529, MQ: 82.0, TIPO: Abitazione'];;;;;;3.0;4.0;3.0;3.0;4.0;3.0
698530;L219;1488;14;185.0;66.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698530;D6;['ID: 698530, MQ: 66.0, TIPO: Abitazione'];;;;;;3.0;3.0;2.0;2.0;3.0;2.0
698531;L219;1488;14;186.0;84.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698531;D6;['ID: 698531, MQ: 84.0, TIPO: Abitazione'];;;;;;2.0;2.0;3.0;2.0;3.0;2.0
698532;L219;1488;14;187.0;83.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698532;D6;['ID: 698532, MQ: 83.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
698533;L219;1488;14;188.0;65.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698533;D6;['ID: 698533, MQ: 65.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;2.0;2.0
698534;L219;1488;14;189.0;65.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;['2022_113184_0137.xml'];D;101.19;D;['2022_113184_0137.xml'];;['2022_113184_0137.xml'];originali;('2022_113184_0137.xml',);ape_summary_9bc23c555bcb.html;698534;D6;['ID: 698534, MQ: 65.0, TIPO: Abitazione'];3.0;1.0;1.0;1.0;1.5;2.0;3.0;1.0;1.0;3.0;1.0
698535;L219;1488;14;19.0;63.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;['2022_113184_0160.xml'];F;256.36;E;['2022_113184_0160.xml'];;['2022_113184_0160.xml'];originali;('2022_113184_0160.xml',);ape_summary_af11d0b5b2f0.html;698535;D6;['ID: 698535, MQ: 63.0, TIPO: Abitazione'];1.0;1.0;1.0;1.0;1.0;2.0;3.0;2.0;2.0;3.0;2.0
698536;L219;1488;14;190.0;82.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;['2021_113184_0078.xml'];F;220.8;E;['2021_113184_0078.xml'];;['2021_113184_0078.xml'];originali;('2021_113184_0078.xml',);ape_summary_53acafeac629.html;698536;D6;['ID: 698536, MQ: 82.0, TIPO: Abitazione'];1.0;1.0;1.0;1.0;1.0;3.0;3.0;3.0;3.0;4.0;3.0
698537;L219;1488;14;191.0;83.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698537;D6;['ID: 698537, MQ: 83.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
698538;L219;1488;14;192.0;65.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698538;D6;['ID: 698538, MQ: 65.0, TIPO: Abitazione'];;;;;;2.0;2.0;2.0;2.0;2.0;2.0
698539;L219;1488;14;193.0;87.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698539;D6;['ID: 698539, MQ: 87.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
698540;L219;1488;14;194.0;87.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698540;D6;['ID: 698540, MQ: 87.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
698541;L219;1488;14;195.0;65.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698541;D6;['ID: 698541, MQ: 65.0, TIPO: Abitazione'];;;;;;3.0;3.0;2.0;2.0;3.0;2.0
698542;L219;1488;14;199.0;65.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698542;D6;['ID: 698542, MQ: 65.0, TIPO: Abitazione'];;;;;;3.0;4.0;3.0;3.0;4.0;3.0
698543;L219;1488;14;21.0;61.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698543;D6;['ID: 698543, MQ: 61.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
698544;L219;1488;14;22.0;80.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698544;D6;['ID: 698544, MQ: 80.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
698545;L219;1488;14;23.0;61.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698545;D6;['ID: 698545, MQ: 61.0, TIPO: Abitazione'];;;;;;3.0;2.0;2.0;2.0;2.0;2.0
698546;L219;1488;14;25.0;61.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698546;D6;['ID: 698546, MQ: 61.0, TIPO: Abitazione'];;;;;;3.0;3.0;2.0;2.0;3.0;2.0
698547;L219;1488;14;26.0;81.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698547;D6;['ID: 698547, MQ: 81.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
698548;L219;1488;14;28.0;40.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698548;D6;['ID: 698548, MQ: 40.0, TIPO: Abitazione'];;;;;;3.0;3.0;2.0;2.0;3.0;2.0
698549;L219;1488;14;29.0;61.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698549;D6;['ID: 698549, MQ: 61.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
698550;L219;1488;14;3.0;63.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698550;D6;['ID: 698550, MQ: 63.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
698551;L219;1488;14;30.0;80.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698551;D6;['ID: 698551, MQ: 80.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
698552;L219;1488;14;32.0;78.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698552;D6;['ID: 698552, MQ: 78.0, TIPO: Abitazione'];;;;;;2.0;3.0;3.0;2.0;3.0;2.0
698553;L219;1488;14;33.0;61.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698553;D6;['ID: 698553, MQ: 61.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
698554;L219;1488;14;34.0;80.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698554;D6;['ID: 698554, MQ: 80.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
698555;L219;1488;14;35.0;61.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698555;D6;['ID: 698555, MQ: 61.0, TIPO: Abitazione'];;;;;;2.0;3.0;1.0;1.0;2.0;1.0
698556;L219;1488;14;36.0;79.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698556;D6;['ID: 698556, MQ: 79.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;3.0;3.0
698557;L219;1488;14;37.0;63.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;['2022_113184_0138.xml'];E;156.57;E;['2022_113184_0138.xml'];;['2022_113184_0138.xml'];originali;('2022_113184_0138.xml',);ape_summary_fc3ed9bf3016.html;698557;D6;['ID: 698557, MQ: 63.0, TIPO: Abitazione'];3.0;1.0;1.0;1.0;1.5;3.0;4.0;3.0;3.0;4.0;3.0
698558;L219;1488;14;38.0;80.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698558;D6;['ID: 698558, MQ: 80.0, TIPO: Abitazione'];;;;;;2.0;2.0;1.0;1.0;2.0;1.0
698559;L219;1488;14;39.0;61.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698559;D6;['ID: 698559, MQ: 61.0, TIPO: Abitazione'];;;;;;3.0;3.0;3.0;3.0;4.0;3.0
698560;L219;1488;14;4.0;81.0;FABBRICATO;Via E. Artom;55;45.013079;7.64939;Abitazione;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;1;[];False;[];;;;[];;[];originali;();;698560;D6;['ID: 698560, MQ: 81.0, TIPO: Abitazione'];;;;;;2.0;3.0;2.0;2.0;3.0;2.0
