file,unita,indirizzo,data_emissione,classe,epglnren,epglren,co2,superficie,vettore,serv_risc,serv_acs,serv_raf,serv_vent,serv_illu,serv_trasp,destinazione_uso_cod,oggetto_attestato_cod,tipologia_edilizia_cod,piano,codice_catastale,sezione,foglio,particella,subA,subDA,subalterno,anno_costruzione,lat,lon,coordinate_str,comune,zona_climatica,intervento_desc,intervento_classe_target,intervento_payback,qualita_invernale,qualita_estiva,fonti_rinnovabili,imp_risc_anno,imp_risc_desc,imp_risc_tipo,imp_risc_epnren,imp_acs_anno,imp_acs_desc,imp_acs_tipo,imp_acs_epnren,imp_raf_anno,imp_raf_desc,imp_raf_tipo,imp_raf_epnren,consumo_kwh_tot,tipologia_edilizia_str,ape_class_score,ape_system_score,ape_envelope_score,ape_renewables_score,ape_total_points,ape_score,kwh_per_sqm,energy_score,estimated_cost_year,cost_per_sqm_year
2021_107973_0280.xml,104,Via Somalia 104,2021-07-19,D,73.05,0.0,14.61,62.17,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,2.0,L219,,1489.0,587.0,104.0,104.0,,2005.0,45.009014,7.655433,"45.009014, 7.655433",Torino,E,0Inserimento isolamento su involucro opacofalse20.1C62.58C62.58,C,20.1,Triste,Basita/o,No,2016.0,Generatore a gas o combustibile fossile,Caldaia standard,48.71,2016.0,Generatore a gas o combustibile fossile,Caldaia standard,24.34,,,,,4552.52,Ed. Plurifam.,3,2,1,2,8,1,73.2269583400354,86.0,1138.13,18.30673958500885
2022_107973_0009.xml,104,Corso Lione 54,2022-01-14,E,125.97,0.0,25.19,47.31,Teleriscaldamento,True,False,False,False,False,False,0.0,1.0,3.0,6.0,L219,,1298.0,281.0,104.0,104.0,,1984.0,45.057244,7.653877,"45.057244, 7.653877",Torino,E,0Inserimento isolamento su involucro opacofalse19.6D94.51D94.51,D,19.6,Triste,Basita/o,No,2009.0,Teleriscaldamento,Teleriscaldamento,90.1,,,,35.87,,,,,4541.74,Ed. Plurifam.,2,5,1,2,10,2,95.99957725639399,79.0,1135.435,23.999894314098498
2021_214131_0028.xml,1041,VIA DAUBREE 10,2021-09-27,C,60.52,0.0,12.1,34.02,Teleriscaldamento,False,False,False,False,False,False,0.0,1.0,6.0,4.0,L219,,1153.0,131.0,1041.0,1041.0,,2006.0,45.0667,7.6667,"45.0667, 7.6667",TORINO,E,				Sostituzione componenti finestrati,A1,20.0,Triste,Triste,No,2013.0,,Teleriscaldamento,37.29,2013.0,,Teleriscaldamento,23.23,,,,,1372.44,N/D,3,2,1,2,8,1,40.342151675485006,93.0,343.11,10.085537918871252
2022_100760_0003.xml,1043,"Via Doubrè, 10",2022-03-28,D,154.42,3.67,52.41,97.73,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,0.0,3.0,L219,,1153.0,131.0,1043.0,1043.0,,2009.0,45.116667,7.716667,"45.116667, 7.716667",Torino,E,La sostituzione degli INFISSI rientra attualmente nelle detrazioni fiscali,D,82.5,Triste,Triste,No,2009.0,Teleriscaldamento,Teleriscaldamento,136.76,2022.0,Teleriscaldamento,Teleriscaldamento,17.66,,,,,17073.0,N/D,3,5,1,2,11,2,174.69558989051467,42.0,4268.25,43.67389747262867
2021_112419_0019.xml,1056,Vio Orvieto 41,2021-12-29,E,210.49,0.49,36.99,88.63,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,0.0,L219,,52.0,6.0,1056.0,1056.0,,2005.0,45.0944,7.671,"45.0944, 7.6710",Torino,E,miglioramento coibentazione mediante insuflaggio,D,12.06,Triste,Triste,No,2005.0,,Teleriscaldamento,189.68,2005.0,,Teleriscaldamento,20.81,,,,,16602.0,Ed. Plurifam.,2,2,1,2,7,1,187.31806386099515,36.0,4150.5,46.82951596524879
2021_112419_0020.xml,1059,Vio Orvieto 41,2021-12-29,E,162.21,0.36,28.5,75.14,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,2.0,L219,,52.0,6.0,1059.0,1059.0,,2005.0,45.0944,7.671,"45.0944, 7.6710",Torino,E,miglioramento coibentazione mediante insuflaggio,D,12.06,Triste,Basita/o,No,2005.0,,Teleriscaldamento,140.36,2005.0,,Teleriscaldamento,21.85,,,,,10850.0,Ed. Plurifam.,2,2,1,2,7,1,144.3971253659835,58.0,2712.5,36.099281341495875
2020_312661_0011.xml,106,Corso Mortara 36,2020-02-17,D,137.0,1.11,24.28,72.66,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,6.0,7.0,L219,,1125.0,438.0,106.0,106.0,,2005.0,45.0912,7.6723,"45.0912, 7.6723",Torino,E,Coibentazione cassonetti,D,6.23,Triste,Sorridente,No,2005.0,,Teleriscaldamento,114.93,2005.0,,Teleriscaldamento,22.07,,,,,8767.0,N/D,3,2,1,2,8,1,120.6578585191302,69.0,2191.75,30.16446462978255
2019_102351_0104.xml,1064,Vio Orvieto 41,2019-06-17,E,150.28,0.35,30.11,50.86,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,9.0,4.0,L219,,52.0,6.0,1064.0,1064.0,,2006.0,45.0944,7.671,"45.0944, 7.6710",Torino,E,insuflaggio,D,12.52,Triste,Basita/o,No,2005.0,,Teleriscaldamento,116.66,2005.0,,Teleriscaldamento,33.62,,,,,5084.0,App. Condominio,2,2,1,2,7,1,99.96067636649626,77.0,1271.0,24.990169091624065
2019_102351_0103.xml,1067,Vio Orvieto 41,2019-06-17,F,201.45,0.51,40.37,41.03,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,9.0,6.0,L219,,52.0,6.0,1067.0,1067.0,,2006.0,45.0944,7.671,"45.0944, 7.6710",Torino,E,insuflaggio,E,12.52,Triste,Basita/o,No,2005.0,,Teleriscaldamento,171.16,2006.0,,Teleriscaldamento,30.29,,,,,5497.0,App. Condominio,1,2,1,2,6,1,133.97514014136,63.0,1374.25,33.49378503534
2020_312661_0010.xml,107,Corso Mortara 36,2020-02-17,D,128.77,1.04,22.81,72.85,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,6.0,7.0,L219,,1125.0,438.0,107.0,107.0,,2005.0,45.0912,7.6723,"45.0912, 7.6723",Torino,E,Coibentazione cassonetti,D,6.23,Triste,Sorridente,No,2005.0,,Teleriscaldamento,106.72,2005.0,,Teleriscaldamento,22.05,,,,,8264.0,N/D,3,2,1,2,8,1,113.43857240905972,72.0,2066.0,28.35964310226493
2019_102351_0102.xml,1080,Vio Orvieto 39,2019-06-17,F,177.41,0.43,35.55,41.63,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,9.0,8.0,L219,,52.0,6.0,1080.0,1080.0,,2006.0,45.0943,7.6702,"45.0943, 7.6702",Torino,E,insuflaggio,E,12.52,Triste,Basita/o,No,2005.0,,Teleriscaldamento,146.83,2005.0,,Teleriscaldamento,30.58,,,,,4913.0,App. Condominio,1,2,1,2,6,1,118.0158539514773,70.0,1228.25,29.503963487869324
2019_312661_0213.xml,1089,Via Orvieto 1,2019-11-28,E,125.77,0.27,22.1,78.92,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,3.0,L219,,52.0,6.0,1089.0,1089.0,,2005.0,45.0931,7.6695,"45.0931, 7.6695",Torino,E,miglioramento coibentazione mediante insuflaggio,D,12.06,Triste,Triste,No,2006.0,,Teleriscaldamento,104.28,2006.0,,Teleriscaldamento,21.49,,,,,8837.0,Ed. Plurifam.,2,2,1,2,7,1,111.97415103902686,73.0,2209.25,27.993537759756716
2018_101746_0046.xml,109,CORSO ORBASSANO 380,2019-02-14,G,189.52,0.0,36.79,79.0,Gas naturale,True,True,False,False,False,False,0.0,1.0,9.0,3.0,L219,,1429.0,98.0,109.0,109.0,,1960.0,45.0338,7.6206,"45.0338, 7.6206",Torino,E,				INSUFFLAGGIO PARETI PERIMETRALI,F,8.0,Triste,Triste,No,2016.0,,Caldaia a condensazione,159.71,2000.0,,Caldaia standard,29.81,,,,,13474.22,App. Condominio,1,2,1,2,6,1,170.55974683544304,44.0,3368.555,42.63993670886076
2020_102099_0083.xml,109,Via Pianezza snc,2020-05-10,F,182.09,1.58,59.94,51.68,Teleriscaldamento,False,False,False,False,False,False,0.0,1.0,3.0,1.0,L219,,1121.0,41.0,109.0,109.0,,1980.0,45.095528,7.645157,"45.095528, 7.645157",TORINO,E,Insufflaggio pareti esterne,E,5.0,Triste,Triste,No,2015.0,Teleriscaldamento,Teleriscaldamento,154.19,2000.0,Scalda-acqua autonomo istantaneo a gas,Scalda-acqua a gas,27.9,,,,,8881.3,Ed. Plurifam.,1,5,1,2,9,2,171.8517801857585,44.0,2220.325,42.96294504643963
2021_209689_0155.xml,1090,Via Treviso 58,2021-04-10,D,83.81,0.26,15.75,55.79,Gas naturale,True,True,False,False,False,False,0.0,1.0,6.0,2.0,L219,0,1153.0,132.0,1090.0,1090.0,,2004.0,45.0660541,7.6822731,"45.0660541, 7.6822731",TORINO,E,sostituzione del generatore di calore con uno a condensazione,C,1.0,Triste,Triste,No,2004.0,PRINCIPALE,Caldaia standard,45.59,2004.0,Impianto 1...,Caldaia standard,38.22,,,,,4652.099999999999,N/D,3,2,1,2,8,1,83.38591145366553,83.0,1163.0249999999999,20.846477863416382
2019_102351_0101.xml,1092,Vio Orvieto 37,2019-06-17,F,165.81,0.41,33.22,36.44,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,9.0,4.0,L219,,52.0,6.0,1092.0,1092.0,,2006.0,45.0941,7.6702,"45.0941, 7.6702",Torino,E,insuflaggio,E,12.52,Triste,Basita/o,No,2005.0,,Teleriscaldamento,138.02,2005.0,,Teleriscaldamento,27.79,,,,,4019.0,App. Condominio,1,2,1,2,6,1,110.29088913282108,73.0,1004.75,27.57272228320527
2022_114801_0039.xml,1093,Via Treviso 58,2022-10-27,D,102.09,0.01,20.42,85.0,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,3.0,L219,,1153.0,132.0,1093.0,1093.0,,2005.0,45.1167,7.7167,"45.1167, 7.7167",Torino,E,Si consiglia di svolgere un'analisi energetica accurata in modo da quantificare gli interventi migliorativi da effettuare,B,4.0,Triste,Triste,No,2021.0,VIESSMANN VITOCROSSAL,Caldaia standard,79.85,2021.0,VIESSMANN VITOCROSSAL,Caldaia standard,22.24,,,,,8689.56,Ed. Plurifam.,3,2,1,2,8,1,102.23011764705882,76.0,2172.39,25.557529411764705
2019_312661_0214.xml,1096,Via Orvieto 1,2019-11-28,E,183.16,0.41,32.19,65.74,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,6.0,L219,,52.0,6.0,1096.0,1096.0,,2005.0,45.0931,7.6695,"45.0931, 7.6695",Torino,E,miglioramento coibentazione mediante insuflaggio,E,12.06,Triste,Triste,No,2006.0,,Teleriscaldamento,160.36,2006.0,,Teleriscaldamento,22.8,,,,,10718.0,Ed. Plurifam.,2,2,1,2,7,1,163.03620322482507,48.0,2679.5,40.75905080620627
2021_209689_0156.xml,1098,Via Treviso 58,2021-04-10,D,85.64,0.26,16.1,55.79,Gas naturale,True,True,False,False,False,False,0.0,1.0,6.0,4.0,L219,0,1153.0,132.0,1098.0,1098.0,,2004.0,45.0660541,7.6822731,"45.0660541, 7.6822731",TORINO,E,sostituzione del generatore di calore con uno a condensazione,C,1.0,Triste,Triste,No,2004.0,PRINCIPALE,Caldaia standard,46.83,2004.0,Impianto 1...,Caldaia standard,38.81,,,,,4752.5,N/D,3,2,1,2,8,1,85.18551711776304,83.0,1188.125,21.29637927944076
2019_102902_0018.xml,11,Salita Michelangelo Garove 24,2019-09-12,C,319.41,76.74,145.14,87.67,Energia elettrica da rete,True,True,True,True,True,False,1.0,1.0,6.0,2.0,L219,,1153.0,130.0,11.0,11.0,,2002.0,45.1167,7.7167,"45.1167, 7.7167",Torino,E,4Relampingfalse4.8C273.3C273.3,C,4.8,Triste,Basita/o,No,2002.0,UNICAL TRISTAR 1650,Caldaia standard,4.25,2002.0,Generatore a energia elettrica_3,Boiler elettrico,0.0,2002.0,TRANE RTHC E3,Pompa di calore,0.58,14404.46,N/D,3,2,1,2,8,1,164.30318238850234,76.0,3601.115,41.075795597125584
2019_103654_0009.xml,11,Via Borgo Ticino 15,2019-09-16,D,151.59,11.49,31.05,96.54,Gas naturale,False,False,False,False,False,False,0.0,1.0,3.0,3.0,L219,,1080.0,176.0,11.0,11.0,,1997.0,45.105894287135,7.6953875509262,"45.105894287135, 7.6953875509262",Torino,E,0Involucro opaco del fabbricato08D137.45D137.45,D,8.0,Triste,Basita/o,No,2016.0,,Caldaia standard,104.54,2013.0,,Boiler elettrico,47.05,,,,,12410.749199999998,Ed. Plurifam.,3,2,1,2,8,1,128.5555127408328,65.0,3102.6872999999996,32.1388781852082
2019_312661_0192.xml,11,Via Mddalene 10,2019-07-11,G,293.18,14.52,60.8,50.44,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,2.0,L219,,1145.0,74.0,11.0,11.0,,1970.0,45.0906,7.7074,"45.0906, 7.7074",Torino,E,Installazione valvole termostatiche,G,5.46,Triste,Triste,No,2003.0,,Caldaia a condensazione,234.71,2019.0,,Boiler elettrico,58.47,,,,,12750.44,Ed. Plurifam.,1,2,1,2,6,1,252.78429817605078,11.0,3187.61,63.196074544012696
2020_100384_0020.xml,11,Corso Taranto 159/3,2020-06-25,F,276.63,0.28,55.17,52.82,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,0.0,L219,,1133.0,14.0,11.0,11.0,,1960.0,45.116667,7.716667,"45.116667, 7.716667",Torino,E,Gli interventi raccomandati per il miglioramento della prestazione energetica consentono di beneficiare delle detrazioni fiscali previste dalla normativa vigente,E,13.5,Triste,Triste,No,2013.0,CENTRALIZZATO,Caldaia a condensazione,247.52,2010.0,AUTONOMO,Scalda-acqua a gas,29.11,,,,,14604.04,Ed. Plurifam.,1,2,1,2,6,1,276.4869367663764,6.0,3651.01,69.1217341915941
2020_100600_0015.xml,11,VIA ROMA 101,2020-10-19,B,304.2,231.97,71.76,486.0,Energia elettrica da rete,False,False,False,False,False,False,1.0,1.0,9.0,0.0,L219,,1282.0,7.0,11.0,11.0,,1933.0,45.0667,7.6667,"45.0667, 7.6667",TORINO,E,				SOSTITUZIONE COMPONENTI FINESTRATI,B,11.0,Triste,Triste,No,2019.0,,Pompa di calore,102.74,2000.0,,Boiler elettrico,2.52,2019.0,,Pompa di calore,7.33,85297.68,App. Condominio,4,2,1,2,9,2,175.50962962962961,73.0,21324.42,43.877407407407404
2020_102099_0099.xml,11,VIA BORGO TICINO 15,2020-08-18,E,118.45,10.97,25.32,102.8,Gas naturale,False,False,False,False,False,False,0.0,1.0,3.0,3.0,L219,=,1080.0,176.0,11.0,11.0,,1985.0,45.106046,7.695269,"45.106046, 7.6952690",Torino,E,isolamento perimetrale,C,10.0,Triste,Triste,No,2016.0,,Caldaia a condensazione,75.53,2015.0,,31,42.92,,,,,10757.54,Ed. Plurifam.,2,2,1,2,7,1,104.64533073929962,76.0,2689.385,26.161332684824906
2020_212533_0063.xml,11,Viale dei Mughetti 29bis,2020-03-02,E,145.08,0.0,62.45,58.31,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,2.0,2.0,L219,0,1069.0,150.0,11.0,11.0,,1965.0,45.1039417,7.6264605,"45.1039417, 7.6264605",TORINO,E,0Coibentazione pareti freddefalse1D129.43D129.43,D,1.0,Triste,Triste,No,2000.0,PRINCIPALE,Teleriscaldamento,115.32,2000.0,ACS,Scalda-acqua a gas,29.76,,,,,12478.5,N/D,2,2,1,2,7,1,214.00274395472474,24.0,3119.625,53.500685988681184
2021_103021_0012.xml,11,via po 2,2021-02-09,F,188.38,0.81,37.8,30.62,Gas naturale,True,True,False,False,False,False,0.0,1.0,5.0,1.0,L219,,1280.0,24.0,11.0,11.0,,1900.0,45.0697,7.6874,"45.0697, 7.6874",Torino,E,				sostituzione serramenti,E,10.0,Triste,Basita/o,No,2006.0,,Caldaia standard,165.56,2006.0,,Caldaia standard,22.82,,,,,5450.42,N/D,1,2,1,2,6,1,178.00195950359242,41.0,1362.605,44.500489875898104
2022_102099_0014.xml,11,VIA XX SETTEMBRE 57,2022-11-04,F,205.67,13.52,43.15,49.9,Gas naturale,False,False,False,False,False,False,0.0,1.0,3.0,1.0,L219,=,1245.0,277.0,11.0,11.0,,1900.0,45.070213,7.682215,"45.070213, 7.6822150",Torino,E,isolamento perimetrale,D,10.0,Triste,Basita/o,No,2021.0,,Caldaia a condensazione,151.44,2019.0,,31,54.23,,,,,9764.72,Ed. Plurifam.,1,2,1,2,6,1,195.68577154308616,32.0,2441.18,48.92144288577154
2022_102992_0034.xml,11,corso Vercelli 388,2022-11-15,E,97.14,13.43,21.43,69.5,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,3.0,L219,,1049.0,45.0,11.0,11.0,,1962.0,45.1169,7.7053,"45.1169, 7.7053",Torino,E,				insufflaggio cassavuota,D,14.0,Basita/o,Triste,No,2005.0,,Caldaia standard,43.24,2015.0,,Boiler elettrico,53.9,,,,,4728.4400000000005,Ed. Plurifam.,2,2,3,2,9,2,68.03510791366907,87.0,1182.1100000000001,17.008776978417266
2022_104941_0021.xml,11,via Piossasco 14,2022-09-26,G,439.18,1.02,85.09,25.08,Gas naturale,True,True,False,False,False,False,0.0,1.0,6.0,4.0,L219,,1151.0,236.0,11.0,11.0,,1929.0,45.116667,7.716667,"45.116667, 7.716667",Torino,E,0Fabbricato,F,6.3,Triste,Basita/o,No,2002.0,GENERATORE AUTONOMO,Caldaia standard,409.07,2002.0,GENERATORE AUTONOMO,Caldaia standard,30.11,,,,,10978.06,N/D,1,2,1,2,6,1,437.7216905901117,0.0,2744.515,109.43042264752792
2022_113184_0130.xml,11,via Fratelli Garrone 67_(36_37_38_39),2022-12-10,D,134.45,3.54,25.94,54.35,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,5.0,L219,,1488.0,75.0,11.0,11.0,,1966.0,45.012,7.6507,"45.0120, 7.6507",Torino,E,installazione fotovoltaico,D,4.94,Triste,Basita/o,No,1996.0,,Teleriscaldamento,89.68,2005.0,,Caldaia standard,44.77,,,,,7681.46,Ed. Plurifam.,3,2,1,2,8,1,141.33321067157314,59.0,1920.365,35.333302667893285
2022_113184_0136.xml,11,Via Artom 55,2022-10-24,F,217.92,4.31,42.27,54.72,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,5.0,L219,,1488.0,14.0,11.0,11.0,,1966.0,45.0131,7.6493,"45.0131, 7.6493",Torino,E,installazione solare fotovoltaico,F,4.31,Triste,Triste,No,1996.0,,Teleriscaldamento,119.04,2020.0,,Caldaia standard,98.88,,,,,12355.36,Ed. Plurifam.,1,2,1,2,6,1,225.79239766081872,20.0,3088.84,56.44809941520468
2022_207895_0029.xml,11,VIA TOLLEGNO 38,2022-08-29,G,181.02,1.02,34.09,74.43,Gas naturale,True,True,False,False,False,False,0.0,1.0,0.0,5.0,L219,/,1186.0,167.0,11.0,11.0,,1997.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,isolamento alle strutture,F,10.0,Triste,Triste,No,2022.0,,Caldaia a condensazione,150.45,2022.0,,Caldaia a condensazione,30.57,,,,,13342.44,N/D,1,2,1,2,6,1,179.26158806932688,40.0,3335.61,44.81539701733172
2022_208567_0031.xml,11,Via Sansovino 90,2022-02-24,G,132.53,12.75,28.15,41.49,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,0.0,1.0,L219,/,1073.0,13.0,11.0,11.0,,1954.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,isolamento alle strutture,F,6.0,Triste,Triste,No,1983.0,,Teleriscaldamento,79.64,2015.0,,Boiler elettrico,52.89,,,,,3328.0,N/D,1,2,1,2,6,1,80.21209930103639,84.0,832.0,20.053024825259097
2020_312661_0132.xml,110,Via Vittime di Bologna 5,2021-03-22,E,149.59,9.39,30.11,45.11,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,4.0,L219,,1089.0,306.0,110.0,110.0,,1985.0,45.1019,7.7289,"45.1019, 7.7289",Torino,E,realizzazione cappotto,E,7.92,Triste,Triste,Sì,2007.0,,Caldaia a condensazione,131.13,2007.0,,Caldaia a condensazione,18.46,,,,,6680.62,Ed. Plurifam.,2,2,1,5,10,2,148.09620926623808,56.0,1670.155,37.02405231655952
2021_312661_0051.xml,1103,Vio Orvieto 35-37-39-41,2021-10-22,E,162.84,0.35,28.61,73.98,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,3.0,L219,,52.0,6.0,1103.0,1103.0,,2005.0,45.0928,7.6694,"45.0928, 7.6694",Torino,E,Coibentazione mediante insuflaggio,D,11.94,Triste,Triste,No,2005.0,,Teleriscaldamento,140.88,2005.0,,Teleriscaldamento,21.96,,,,,10725.0,Ed. Plurifam.,2,2,1,2,7,1,144.97161394971613,57.0,2681.25,36.24290348742903
2019_209689_0012.xml,1104,Via Treviso 58,2019-01-28,D,119.34,0.36,22.43,84.83,Gas naturale,True,True,False,False,False,False,0.0,1.0,6.0,6.0,L219,0,1153.0,132.0,1104.0,1104.0,,2004.0,45.0660541,7.6822731,"45.0660541, 7.6822731",TORINO,E,2sostituzione del generatore di calore con uno a condensazionefalse1C76.92C76.92,C,1.0,Triste,Triste,No,2004.0,PRINCIPALE,Caldaia standard,95.1,2004.0,Impianto 1...,Caldaia standard,24.24,,,,,10074.58,N/D,3,2,1,2,8,1,118.76199457739007,70.0,2518.645,29.690498644347517
2020_101746_0025.xml,111,CORSO ORBASSANO 380,2020-07-16,F,119.17,0.0,23.3,82.0,Gas naturale,True,True,False,False,False,False,0.0,1.0,9.0,3.0,L219,,1429.0,98.0,111.0,111.0,,1960.0,45.0338,7.6206,"45.0338, 7.6206",Torino,E,				INSUFFLAGGIO PARETI PERIMETRALI,E,8.0,Triste,Triste,No,2016.0,,Caldaia a condensazione,89.69,2000.0,,Caldaia standard,29.48,,,,,8601.02,App. Condominio,1,2,1,2,6,1,104.89048780487805,75.0,2150.255,26.222621951219512
2020_102351_0009.xml,111,"Via Pietracqua 29, Torino",2020-03-02,G,296.95,1.97,59.68,56.99,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,0.0,L219,,1144.0,14.0,111.0,111.0,,1959.0,45.0925,7.7073,"45.0925, 7.7073",Torino,E,coibentazione pavimento vs interrato,E,3.82,Triste,Triste,No,2018.0,,Caldaia standard,273.36,2018.0,,Caldaia standard,23.59,,,,,15914.38,Ed. Plurifam.,1,2,1,2,6,1,279.2486401123004,6.0,3978.595,69.8121600280751
2022_113184_0064.xml,111,via Sant'Agostino 25 Torino,2022-06-19,F,172.33,1.17,34.64,75.38,Gas naturale,True,True,False,False,False,False,0.0,1.0,5.0,3.0,L219,,1217.0,183.0,111.0,111.0,,1900.0,45.0761,7.6808,"45.0761, 7.6808",Torino,E,coibentazione pareti,E,4.83,Triste,Basita/o,No,2021.0,,Caldaia standard,139.0,2021.0,,Caldaia standard,33.33,,,,,12215.4,N/D,1,2,1,2,6,1,162.05094189440172,49.0,3053.85,40.51273547360043
2022_213632_0094.xml,111,Via Macerata 4,2022-03-11,E,121.9,12.22,26.2,75.0,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,2.0,L219,,1180.0,59.0,111.0,111.0,,1949.0,45.082182,7.669359,"45.082182, 7.669359",TORINO,E,0Isolamento superfici perimetrali disperdentitrue10C67.33C67.33,C,10.0,Triste,Basita/o,No,2011.0,Caldaia centralizzata a condensazione,Caldaia a condensazione,71.19,2010.0,Scaldabagno elettrico,Boiler elettrico,50.71,,,,,7297.719999999999,Ed. Plurifam.,2,4,1,2,9,2,97.30293333333333,78.0,1824.4299999999998,24.325733333333332
2020_102286_0044.xml,1110,via Treviso 56,2020-10-13,E,220.51,42.06,45.94,118.19,Gas naturale,True,True,True,False,False,False,0.0,1.0,7.0,7.0,L219,u,1153.0,132.0,1110.0,1110.0,,2005.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,0Integrazione coibentazione solaio di coperturafalse52E215.59E215.59,E,52.0,Triste,Triste,No,2004.0,PRINCIPALE,Caldaia a condensazione,138.18,2004.0,PRINCIPALE,Caldaia a condensazione,24.31,2004.0,Impianto 1...,Pompa di calore,58.02,18451.12,N/D,2,2,1,2,7,1,156.11405364244013,52.0,4612.78,39.02851341061003
2021_209507_0117.xml,1113,CORSO UMBRIA 54,2021-11-30,D,148.62,0.0,29.72,106.0,Teleriscaldamento,False,False,False,False,False,False,0.0,0.0,0.0,2.0,L219,,1153.0,132.0,1113.0,1113.0,,2005.0,45.0667,7.6667,"45.0667, 7.6667",TORINO,E,				ULTERIORE ISOLAMENTO INVOLUCRO EDILIZIO,C,10.0,Triste,Sorridente,No,2010.0,,31,138.71,2010.0,,31,9.91,,,,,10502.71,N/D,3,2,1,2,8,1,99.08216981132075,78.0,2625.6775,24.77054245283019
2020_207949_0186.xml,112,VIA NIZZA 15,2020-10-14,D,89.93,3.81,17.41,28.0,Gas naturale,True,True,False,False,False,False,0.0,1.0,3.0,0.0,L219,-,1304.0,71.0,112.0,112.0,,1900.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,0coibentazione pareti verticali verso ambienti non riscaldatifalse25B62.69B62.69,B,25.0,Triste,Basita/o,No,2020.0,PRINCIPALE,Caldaia standard,42.48,2020.0,PRINCIPALE,Caldaia standard,47.45,,,,,2304.46,Ed. Plurifam.,3,2,1,2,8,1,82.30214285714285,83.0,576.115,20.575535714285714
2021_113184_0073.xml,112,via Fratelli Garrone 61/76A-F,2021-11-11,F,146.06,15.04,29.91,75.59,Teleriscaldamento,True,True,False,False,False,False,0.0,1.0,3.0,5.0,L219,,1488.0,78.0,112.0,112.0,,1966.0,45.0109,7.6506,"45.0109, 7.6506",Torino,E,coibentazione cassonetto,F,0.64,Triste,Basita/o,No,1996.0,,Teleriscaldamento,93.6,2020.0,,Boiler elettrico,52.46,,,,,10000.0,Ed. Plurifam.,1,2,1,2,6,1,132.29263130043657,63.0,2500.0,33.07315782510914
2019_212894_0010.xml,114,Via Aosta 29,2019-03-21,F,171.77,14.34,36.49,46.5,Gas naturale,True,True,False,False,False,False,0.0,1.0,6.0,3.0,L219,,1184.0,10.0,114.0,114.0,,1960.0,45.084384,7.690932,"45.084384, 7.690932",TORINO,E,1Intervento su infissifalse10E136.83E136.83,E,10.0,Triste,Basita/o,No,2012.0,Caldaia a condensazione,Caldaia standard,115.22,2000.0,Boiler elettrico,Boiler elettrico,56.55,,,,,6647.44,N/D,1,4,1,2,8,1,142.95569892473117,58.0,1661.86,35.73892473118279
2022_209689_0164.xml,1144,Corso Umbria 48,2022-12-22,D,73.82,7.16,13.87,55.4,Gas naturale,True,True,False,False,False,False,0.0,1.0,6.0,4.0,L219,0,1153.0,132.0,1144.0,1144.0,,2005.0,45.0661111111111,7.68222222222222,"45.0661111111111, 7.68222222222222",TORINO,E,isolamento pareti esterne,B,1.0,Triste,Triste,No,2021.0,PRINCIPALE,Caldaia standard,42.36,2021.0,Impianto 1...,Caldaia standard,31.46,,,,,4071.58,N/D,3,2,1,2,8,1,73.4942238267148,86.0,1017.895,18.3735559566787
