id;natura_del_bene;indirizzo;numero_civico;latitudine;longitudine;identificativo_catastale;tipologia_bene_immobile;altezza;superficie_di_riferimento_mq;epoca_costruzione;vincolo_culturale_paesaggistico;natura_giuridica_del_bene;utilizzo_del_bene;finalita;tipo_detenzione_a_terzi;canone_annuale;data_decorrenza;zona_omi
23346;FABBRICATO;Via San Giuseppe Benedetto Cottolengo;25;45.0797746;7.6778351;"Accatastato - L219:::1218:45::10;L219:::1218:43::79";Abitazione;Non Disponibile;60.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
23347;FABBRICATO;Via San Giuseppe Benedetto Cottolengo;25;45.0797746;7.6778351;"Accatastato - L219:::1218:45::6;L219:::1218:43::76";Abitazione;Non Disponibile;86.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
23476;FABBRICATO;corso sicilia;50;45.03889621;7.67941668;"Accatastato - L219:::1405:35::;L219:::1405:38::2;L219:::1405:36::;L219:::1405:34::";Impianto sportivo;Non Disponibile;686.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Non utilizzato;Non Dichiarato;;;;
23524;FABBRICATO;Corso Principe Eugenio;26;45.0797925;7.6722794;"Accatastato - L219:::1180:252::;L219:::1180:250::;L219:::1180:234::;L219:::1180:231::;L219:::1180:230::;L219:::1180:251::";Ufficio strutturato ed assimilabili;3.5;7419.14;Prima del 1919;Dichiarazione di interesse culturale;Patrimonio indisponibile;;Non Dichiarato;in concessione a titolo oneroso;160280.0;01/01/2019;
23646;FABBRICATO;Corso Appio Claudio;176;45.0858188;7.6349071;"Accatastato - L219:::1160:34::4;L219:::1160:35::6";Abitazione;Non Disponibile;176.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
23657;FABBRICATO;via tartini giuseppe;36;45.0970416;7.7064023;"Accatastato - L219:::1132:99::;L219:::1132:122::109";Magazzino e locali di deposito;Non Disponibile;257.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività sportiva, ricreativa e di intrattenimento;;;;
23949;FABBRICATO;via nizza;151;45.04352551;7.67227169;"Accatastato - L219:::1375:311::;L219:::1375:312::;L219:::1375:310::";Struttura residenziale collettiva (es.: collegi e convitti, educandati, ricoveri, orfanotrofi, ospizi, conventi, seminari);Non Disponibile;5000.0;Prima del 1919;Nessuno;Patrimonio indisponibile;;Non Dichiarato;in concessione a titolo oneroso;5237.0;01/11/2019;
24376;FABBRICATO;Via Sant'Ottavio;7;45.0678683;7.6926684;"Accatastato - L219:::1280:14::;L219:::1280:19::6";Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);4.0;3633.25;Dal 1919 al 1945;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività didattica;;;;
24496;FABBRICATO;via monte rosa;54;45.0909134;7.6956216;"Accatastato - L219:::1148:426::;L219:::1148:428::1;L219:::1148:793::;L219:::1148:792::1";Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);4.0;11229.75;Dal 1991 al 2000;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività didattica;;;;
24497;FABBRICATO;Corso Svizzera;63;45.0821922;7.6507202;"Accatastato - L219:::1174:271::8;L219:::1174:274::7";Abitazione;Non Disponibile;58.0;Dal 1946 al 1960;Nessuno;Patrimonio disponibile;Utilizzato direttamente;Altro;;;;
24506;FABBRICATO;Strada Bellacomba;138;45.1247425;7.672253;"Accatastato - L219:::1033:17::2;L219:::1033:14::3";Abitazione;Non Disponibile;76.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
24636;FABBRICATO;Via Franco Bonelli;0;45.0760111;7.6817108;"Accatastato - L219:::1217:210::19;L219:::1217:211::45";Abitazione;Non Disponibile;108.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
24637;FABBRICATO;Via Sigismondo Gerdil;7;45.0797746;7.6778351;"Accatastato - L219:::1218:43::75;L219:::1218:45::5";Abitazione;Non Disponibile;42.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
24764;FABBRICATO;via valgioie;10;45.0771244;7.6346415;"Accatastato - L219:::1171:446::101;L219:::1171:445::101";Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);4.0;1614.5;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività didattica;;;;
24899;FABBRICATO;Via Franco Bonelli;0;45.0760111;7.6817108;"Accatastato - L219:::1217:211::43;L219:::1217:210::44";Abitazione;Non Disponibile;111.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
24907;FABBRICATO;Via Friedrich Nietzsche;154;45.0883715;7.7220411;"Accatastato - L219:::1191:1::;L219:::1142:9::;L219:::1142:22::;L219:::1142:23::;L219:::1142:8::;L219:::1191:38::;L219:::1191:39::;L219:::1191:36::;L219:::1191:3::;L219:::1191:9::;L219:::1142:10::;L219:::1191:2::;L219:::1191:37::;L219:::1142:24::3;L219:::1142:24::4;L219:::1142:24::5;L219:::1142:5::;L219:::1191:6::3;L219:::1191:6::4";Struttura residenziale collettiva (es.: collegi e convitti, educandati, ricoveri, orfanotrofi, ospizi, conventi, seminari);5.0;1072.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Non utilizzato;Non Dichiarato;;;;
25122;FABBRICATO;Strada Bellacomba;138;45.1247425;7.672253;"Accatastato - L219:::1033:17::1;L219:::1033:14::1";Fabbricato per attività produttiva (industriale, artigianale o agricola);Non Disponibile;100.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
25247;FABBRICATO;Corso Svizzera;59;45.0812209;7.6497705;"Accatastato - L219:::1174:296::1;L219:::1174:281::1;L219:::1174:280::;L219:::1174:279::;L219:::1174:278::";Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);4.0;5228.0;Dal 1991 al 2000;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività didattica;;;;
26000;FABBRICATO;Via San Giuseppe Benedetto Cottolengo;25;45.0797746;7.6778351;"Accatastato - L219:::1218:43::78;L219:::1218:45::9";Abitazione;Non Disponibile;48.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
26231;FABBRICATO;Via Franco Bonelli;0;45.0760111;7.6817108;"Accatastato - L219:::1217:210::25;L219:::1217:211::47";Abitazione;Non Disponibile;110.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
26341;FABBRICATO;corso umbria;53;45.087521;7.6647145;"Accatastato - L219:::1177:55::;L219:::1155:64::";Abitazione;Non Disponibile;39.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Alloggio di servizio, foresterie;;;;
26534;FABBRICATO;Via Bligny;19;45.0769325;7.6772792;"Accatastato - L219:::1218:125::;L219:::1218:124::2";Abitazione;Non Disponibile;108.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
26535;FABBRICATO;via giulio carlo ignazio;22;45.0785511;7.6770856;"Accatastato - L219:::1218:95::;L219:::1218:86::;L219:::1218:96::;L219:::1218:150::;L219:::1218:92::";Ospedali, case di cura, cliniche e assimilabili;5.0;16640.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
26538;FABBRICATO;Via Aquileia;1;45.0415879;7.682662;"Accatastato - L219:::134:42::1;L219:::1373:74::1";Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);4.0;2840.25;Dal 1919 al 1945;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività didattica;;;;
26539;FABBRICATO;Viale Virgilio;107;45.0493583;7.6852271;"Accatastato - L219:::1353:3::22;L219:::1353:2::8";Locale commerciale, negozio;Non Disponibile;114.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
26653;FABBRICATO;Via Franco Bonelli;0;45.0760111;7.6817108;"Accatastato - L219:::1217:211::41;L219:::1217:210::43";Abitazione;Non Disponibile;110.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
26672;FABBRICATO;Corso Principe Eugenio;26;45.0798385;7.6726279;"Accatastato - L219:::1180:255::;L219:::1180:235::2;L219:::1180:232::;L219:::1180:448::;L219:::1180:229::;L219:::1180:259::";Ufficio strutturato ed assimilabili;Non Disponibile;10000.0;Prima del 1919;Dichiarazione di interesse culturale;Patrimonio indisponibile;;Non Dichiarato;in concessione a titolo oneroso;160281.0;01/01/2019;
26841;FABBRICATO;Via Sigismondo Gerdil;7;45.0797746;7.6778351;"Accatastato - L219:::1218:43::74;L219:::1218:45::4";Abitazione;Non Disponibile;63.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
27069;FABBRICATO;Via San Giuseppe Benedetto Cottolengo;25;45.0797746;7.6778351;"Accatastato - L219:::1218:45::8;L219:::1218:43::77";Abitazione;Non Disponibile;64.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
28522;FABBRICATO;Viale Virgilio;107;45.0488786;7.6848158;"Accatastato - L219:::1353:9::;L219:::1353:12::;L219:::1353:1::;L219:::1353:8::;L219:::1353:6::";Palazzo storico, castello;Non Disponibile;1149.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività artistica e culturale;;;;
28523;FABBRICATO;Via Bologna;51;45.0832735;7.6950233;"Accatastato - L219:::1185:256::7;L219:::1185:646::";Ufficio strutturato ed assimilabili;3.5;1587.43;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
43004;FABBRICATO;corso unita' d'italia;86;45.0268099;7.6710944;Accatastato - L219:::1420:20::3;Cantina, soffitta, rimessa, box, garage, posto auto aperto/scoperto,;Non Disponibile;29.0;Dal 1946 al 1960;Nessuno;Patrimonio disponibile;;Non Dichiarato;in concessione a titolo oneroso;0.0;01/01/2019;
43005;FABBRICATO;corso unita' d'italia;86;45.0268099;7.6710944;Accatastato - L219:::1420:20::4;Abitazione;Non Disponibile;104.0;Dal 1946 al 1960;Nessuno;Patrimonio disponibile;;Non Dichiarato;in concessione a titolo oneroso;0.0;01/01/2019;
43006;FABBRICATO;corso unita' d'italia;86;45.0268099;7.6710944;Accatastato - L219:::1420:20::5;Edificio scolastico (es.: scuola di ogni ordine e grado, università, scuola di formazione);4.0;4642.5;Dal 1946 al 1960;Nessuno;Patrimonio disponibile;;Non Dichiarato;in concessione a titolo oneroso;158036.0;01/01/2019;
43009;FABBRICATO;corso unione sovietica;220;45.037298;7.6499811;Accatastato - L219:::1397:83::11;Struttura residenziale collettiva (es.: collegi e convitti, educandati, ricoveri, orfanotrofi, ospizi, conventi, seminari);Non Disponibile;5000.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Servizi assistenza socio-sanitaria (residenziali);;;;
43011;FABBRICATO;Via San Marino;10;45.037298;7.6499811;Accatastato - L219:::1397:83::23;Struttura residenziale collettiva (es.: collegi e convitti, educandati, ricoveri, orfanotrofi, ospizi, conventi, seminari);5.0;1160.2;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Servizi assistenza socio-sanitaria (residenziali);;;;
43012;FABBRICATO;corso sicilia;50;45.0386222;7.6788063;Accatastato - L219:::1405:37::;Abitazione;Non Disponibile;64.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Non utilizzato;Non Dichiarato;;;;
43206;FABBRICATO;via po;18;45.0681388;7.6897004;Accatastato - L219:::1280:85::21;Locale commerciale, negozio;Non Disponibile;125.0;Prima del 1919;Dichiarazione di interesse culturale;Patrimonio disponibile;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
43207;FABBRICATO;via po;18;45.0681388;7.6897004;Accatastato - L219:::1280:85::22;Locale commerciale, negozio;Non Disponibile;61.0;Prima del 1919;Dichiarazione di interesse culturale;Patrimonio disponibile;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
43208;FABBRICATO;via po;18;45.0681388;7.6897004;Accatastato - L219:::1280:85::3;Locale commerciale, negozio;Non Disponibile;43.0;Prima del 1919;Dichiarazione di interesse culturale;Patrimonio disponibile;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
43211;FABBRICATO;via po;18;45.0681388;7.6897004;Accatastato - L219:::1280:85::6;Locale commerciale, negozio;Non Disponibile;161.0;Prima del 1919;Dichiarazione di interesse culturale;Patrimonio disponibile;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
43212;FABBRICATO;via po;18;45.0681388;7.6897004;Accatastato - L219:::1280:85::25;Magazzino e locali di deposito;Non Disponibile;142.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
44210;FABBRICATO;Via Giovanni Giolitti;32;45.0646244;7.686777;Accatastato - L219:::1281:140::191;Teatro, cinematografo, struttura per concerti e spettacoli e assimilabili;Non Disponibile;196.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
44211;FABBRICATO;Via San Francesco da Paola;16;45.0646244;7.686777;Accatastato - L219:::1281:140::195;Locale commerciale, negozio;Non Disponibile;248.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;;Non Dichiarato;in concessione a titolo oneroso;43855.0;01/10/2012;
44226;FABBRICATO;Via Cavour;25;45.0646244;7.686777;Accatastato - L219:::1281:140::4;Ufficio strutturato ed assimilabili;Non Disponibile;163.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
44227;FABBRICATO;PIAZZALE FUSI VALDO;SNC;45.0646244;7.686777;Accatastato - L219:::1281:140::5;Locale commerciale, negozio;Non Disponibile;193.0;Dal 2001 al 2010;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività commerciale e di ristorazione;;;;
54201;FABBRICATO;corso vittorio emanuele ii;130;45.071259;7.658087;Accatastato - L219:::1222:435::;Ufficio strutturato ed assimilabili;Non Disponibile;10000.0;Dal 1991 al 2000;Nessuno;Patrimonio indisponibile;;Non Dichiarato;in concessione a titolo oneroso;20224.0;01/07/2015;
54202;FABBRICATO;via s. secondo;43;45.0569757;7.6723545;Accatastato - L219:::1302:305::2;Abitazione;Non Disponibile;324.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività giudiziaria;;;;
54203;FABBRICATO;via s. secondo;43;45.0569757;7.6723545;Accatastato - L219:::1302:305::3;Parcheggio collettivo;Non Disponibile;105.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Attività giudiziaria;;;;
54205;FABBRICATO;corso vittorio emanuele ii;127;45.0683157;7.6604391;Accatastato - L219:::1240:99::4;Ufficio strutturato ed assimilabili;Non Disponibile;10000.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;;Non Dichiarato;in concessione a titolo oneroso;633.0;01/10/2020;
54207;FABBRICATO;Via Corte d'Appello;16;45.0746584;7.679317;Accatastato - L219:::1219:80::4;Ufficio strutturato ed assimilabili;Non Disponibile;10000.0;Prima del 1919;Dichiarazione di interesse culturale;Demanio;Utilizzato direttamente;Attività amministrativa/uffici pubblici;;;;
69712;FABBRICATO;via po;2;45.0697803;7.6872855;Accatastato - L219:::1280:24::24;Abitazione;Non Disponibile;76.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
69714;FABBRICATO;via po;2;45.0697803;7.6872855;Accatastato - L219:::1280:24::36;Abitazione;Non Disponibile;83.0;Prima del 1919;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
88451;FABBRICATO;corso dogliotti;44/a;45.038093;7.6753699;Accatastato - L219:::1404:58::15;Parcheggio collettivo;Non Disponibile;2728.0;Dal 2001 al 2010;Nessuno;ND;Non utilizzato;Non Dichiarato;;;;
248449;FABBRICATO;Via Cenischia;50;45.0680734;7.642807;Accatastato - L219:::1237:45::9;Abitazione;Non Disponibile;84.0;Dal 1919 al 1945;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
251960;FABBRICATO;Corso Ferrara;3;45.1063747;7.6371566;Accatastato - L219:::57:61::42;Abitazione;Non Disponibile;71.0;Dal 1961 al 1970;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
257494;FABBRICATO;Via delle Primule;28;45.101346;7.6257195;Accatastato - L219:::1069:151::1;Abitazione;Non Disponibile;98.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
257495;FABBRICATO;Via delle Primule;28;45.101346;7.6257195;Accatastato - L219:::1069:151::10;Abitazione;Non Disponibile;99.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
257496;FABBRICATO;Via delle Primule;28;45.101346;7.6257195;Accatastato - L219:::1069:151::11;Abitazione;Non Disponibile;97.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
257497;FABBRICATO;Via delle Primule;28;45.101346;7.6257195;Accatastato - L219:::1069:151::12;Abitazione;Non Disponibile;98.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
257498;FABBRICATO;Via delle Primule;28;45.1015414;7.6258345;Accatastato - L219:::1069:151::13;Abitazione;Non Disponibile;105.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
257499;FABBRICATO;Via delle Primule;28;45.101346;7.6257195;Accatastato - L219:::1069:151::14;Abitazione;Non Disponibile;75.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
257500;FABBRICATO;Via delle Primule;28;45.1015414;7.6258345;Accatastato - L219:::1069:151::15;Abitazione;Non Disponibile;105.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
257501;FABBRICATO;Via delle Primule;28;45.1015414;7.6258345;Accatastato - L219:::1069:151::16;Abitazione;Non Disponibile;87.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
257502;FABBRICATO;Via delle Primule;28;45.1015414;7.6258345;Accatastato - L219:::1069:151::17;Abitazione;Non Disponibile;104.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
257503;FABBRICATO;Via delle Primule;28;45.1015414;7.6258345;Accatastato - L219:::1069:151::18;Abitazione;Non Disponibile;87.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
257504;FABBRICATO;Via delle Primule;28;45.1015414;7.6258345;Accatastato - L219:::1069:151::19;Abitazione;Non Disponibile;106.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
257505;FABBRICATO;Via delle Primule;28;45.101346;7.6257195;Accatastato - L219:::1069:151::2;Abitazione;Non Disponibile;93.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
257506;FABBRICATO;Via delle Primule;28;45.1015414;7.6258345;Accatastato - L219:::1069:151::20;Abitazione;Non Disponibile;87.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
257512;FABBRICATO;Via delle Primule;28;45.101346;7.6257195;Accatastato - L219:::1069:151::3;Abitazione;Non Disponibile;93.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
257521;FABBRICATO;Via delle Primule;28;45.1015414;7.6258345;Accatastato - L219:::1069:151::4;Abitazione;Non Disponibile;97.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
257529;FABBRICATO;Via delle Primule;28;45.101346;7.6257195;Accatastato - L219:::1069:151::5;Abitazione;Non Disponibile;100.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
257539;FABBRICATO;Via delle Primule;28;45.101346;7.6257195;Accatastato - L219:::1069:151::6;Abitazione;Non Disponibile;97.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
257543;FABBRICATO;Via delle Primule;28;45.101346;7.6257195;Accatastato - L219:::1069:151::7;Abitazione;Non Disponibile;94.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
257544;FABBRICATO;Via delle Primule;28;45.101346;7.6257195;Accatastato - L219:::1069:151::8;Abitazione;Non Disponibile;99.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
257545;FABBRICATO;Via delle Primule;28;45.101346;7.6257195;Accatastato - L219:::1069:151::9;Abitazione;Non Disponibile;98.0;Dal 1946 al 1960;Nessuno;Patrimonio indisponibile;Utilizzato direttamente;Altro;;;;
