struttura,lat,lon,categoria,amenity,count_250m,count_500m,count_1km,count_2km,pois_within_2km
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,sanità,pharmacy,0,2,13,50,"4735056034,4735058545,2018982162,2019517474,5113659491,2019532938,6827178588,5110808474,4736057638,2048276171,7376114116,12691580935,4736055182,5206578925,7376141997,4736058640,4736054350,7312494521,4736054639,4736054574,12018327204,7309967811,7376141998,4735870073,306557185,4735867352,306556997,754189651,4735090163,7310076313,7310076314,4735092379,4736077953,3340684507,2018175898,7379060407,3416861086,4733628841,3340678134,309669048,9405942960,4733528397,4733528549,8059810892,1547962818,4733554860,4733551102,4733498126,3578230542,7309990997"
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,sanità,dentist,0,1,2,6,"11296229554,5941324678,3373033912,9301525972,6564881971,12076633860"
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,sanità,veterinary,0,0,1,4,"4736055191,2018192326,11167653306,9559223780"
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,sanità,optician,0,0,0,0,
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,sanità,medical_supply,2,2,2,2,"12294762542,11688321776"
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,sanità,defibrillator,0,0,6,19,"8210481138,6705560885,5113659443,6851497986,12095446701,6851187750,6853723885,8334794474,6851437489,6853946708,6853946004,6851357885,10942463291,8259759257,3722895975,10004554628,6877134124,9612498223,7139691092"
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,sanità,hospital,2,3,3,4,"191194250,316203053,3342035128,1193255695"
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,sanità,clinic,0,0,0,2,"4086502595,3290263940"
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,sanità,doctors,0,0,0,0,
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,mobilità,station,0,0,0,0,
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,mobilità,subway_entrance,0,0,0,0,
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,mobilità,tram_stop,3,14,35,97,"1229580314,1229827620,1229580315,1229827224,1227966230,1168270660,1185414504,1227966231,12100765982,941491637,12101484058,1624209624,1843302903,941491545,943330768,1370347434,1229263851,1370347438,1229827150,1229580304,1230710216,1230709587,1230709694,1230710154,1230710053,1230710389,1227966234,1227966232,1227966233,1229263766,1229264040,12616325336,12715581050,12978416484,12978416485,943330769,12715581035,12978416486,1168270587,1168270504,1230710263,943330816,943330822,943330819,1230709780,1231011218,943330805,11281292421,1230709737,1230709859,11281834064,1235856174,1168270599,1270651267,13326178312,13326178313,1235856079,947982002,947982146,1262194799,1235856205,947981976,947982053,1235856123,13326178314,941491471,1167320980,1167320769,941491730,948016167,1167320925,12978416487,1229263814,1229263917,1231011198,1229264035,1229263857,11660081125,1168270491,947982084,947981932,1230710101,947982115,1168270479,947982009,947982103,11611802562,12351499946,1235926926,1262203527,1236572719,3631871148,3631871147,1236572740,1236572794,1236572711,1236572777"
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,mobilità,bus_stop,6,25,93,289,"1262204898,12876021888,1229580300,1262190981,1262184662,1262204656,1262196134,1262203192,1262194723,1262209179,1262196512,1262206934,1262207679,1262206294,1262184419,1480474268,1480474269,1480474262,1262198132,1262197142,1480474257,1262209613,1262208977,1262182398,1262212389,1262211321,1262191031,1262198260,1262200999,1262181975,1491228855,1229580316,1229827663,1262208483,10136283371,1168270570,1168270559,1185414520,12876021885,1168929432,1491228856,1262197246,1198867662,1262188506,1262197678,1262208401,1262209581,1262199837,1262209446,1198867402,1262207476,1262190131,1491228854,11657164483,11657164484,1229827101,1229580311,1399644118,1262197436,1262211451,1262205080,1262192792,1262199977,1262195420,1262205970,1262195822,1168270639,1185414410,1262208503,1185414465,1262194546,1262208323,5117626905,1262209930,1262198026,1185414577,6851570620,1262199075,1262182576,1262200213,1262203030,1262212401,3350111050,1262198097,1262196900,1262196798,3350079082,1262209112,1262206389,1262208051,1262196187,1262191998,1262202844,1262195567,1262212221,1262192881,1262194437,1262196834,1270905157,1262191772,1270905158,1262208954,1262199922,1262209046,1262211982,1262197197,1262199746,1262212615,1235856128,1262189828,1262204404,1262207790,1262187555,1262194051,1262209878,1262203354,1262195649,1262195757,1262194653,1262194554,1262211270,1262184239,1262199090,1262207066,1262200228,1262201419,1262204490,1262208777,1262203604,1235856183,1262195521,1262196422,1270651264,1262196590,1262204352,1235856103,1262195266,1262184741,12194813096,13208780377,1235856064,1262185889,1262205449,1262204271,1262205905,1262204050,1262196312,1262193785,1262208882,1262195024,1262197328,1262196148,1262204818,1262212974,1262204577,1262188303,1262200697,1262195966,1262186888,1262184968,1262192899,1262209055,1262192766,1262199820,1262199291,1262198153,1262196457,1262207456,1262196847,1262208744,1262203718,1262195422,1262190657,1262208834,1262199986,1262203050,1262212431,1262211737,1262181983,1198867537,1262208216,1198867556,1198867687,1198867567,1262204512,1262201395,1262196877,1262195824,1262211446,1262208031,1262196779,1262210312,1231011141,1262190386,1262195510,1262200404,1262204567,1262212826,1262211802,1262194968,1262198250,1262202417,1262185638,1262198884,1262195633,1262212644,1262199697,1262183610,1262209326,1262203594,1262199227,1262182243,1262197279,1262197344,1262205700,1262208866,1262193851,1262207924,1262187051,1262193104,13208780379,1262208589,1231011153,1262195698,1262204769,13208780378,12876021883,3226552301,3226552300,1262201740,1262187727,3226552298,3226552302,3226552299,1262209157,1262199236,13208780374,1262202819,1262210263,1262203708,1262186164,1262186807,1262201120,1262188886,1262193412,1262203860,1262182532,11599304627,1262184893,1262209370,1262211559,1262192547,1235926929,3351615326,1262199149,1235926936,1262185187,3351625103,1236572793,1262184724,1262201445,1262194752,13208780376,1262208415,1262191526,1496716014,1262196218,1262204674,8494339395,1262206187,1262194481,1236572687,1236572763,1236572820,1262209380,1236572736,1236572822,1262184074,1262204546,1236572694,1236572746,1262212997,1262196335,1262212265,1262195716,1262210247,1262203743,8455662431,1262183241"
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,mobilità,charging_station,1,2,12,36,"10676666527,11676231525,9671594609,11694139826,12881604940,10132403023,10132403019,10132403022,10132403020,10132403021,10024930203,12848949670,5545493680,5255643474,10024930198,10024930204,9903597728,3906262432,11330971755,13175098408,9903597720,9903597736,9903514912,11640502278,544516332,9903597730,9892110268,7944759282,11243926724,11243926727,11243926726,11243926728,11243926725,9386005083,13064911110,5698680374"
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,mobilità,car_sharing,0,1,1,1,3906283850
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,mobilità,taxi,0,0,1,10,"2019632236,5020220491,5020220492,3241731972,3241731971,5941325188,3241731964,2902424078,2898774433,1005440038"
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,mobilità,parking,2,8,19,132,"7573315188,966980831,1433218612,842479608,842479609,842479611,1256054371,1441572060,411031505,1255963826,1411982815,1256019628,4127735019,4127734643,4127734444,1414322225,248160665,13260980844,2019632224,1227966229,3363420315,22953965,1218557983,1057905850,316211275,319749756,249248499,319742232,191375051,5941325249,193000008,435793218,1255999599,731592384,731605916,436314967,242957870,6851422048,733635639,358681039,124778755,1262706519,3343691149,4127735255,1383338299,4127735240,167858828,132957389,3343561833,3343599887,280507600,108460658,111622925,4127734429,4127734415,4127734464,4127734825,129075967,308881884,82199315,128932536,128930828,128935328,128930827,128935180,128935159,128932535,128935158,83076319,128941839,1081120722,5993028887,5993028888,5997806485,5997788087,5997771286,108459796,652758231,262648990,365889975,288283917,1107364662,365889357,846901935,1107364663,288891940,1215783014,1215783015,7115553619,1215783013,1215783012,3343577420,577263229,166616614,846901934,328929579,1421696089,1158404279,1158404305,1158404302,1158404303,1158404300,1158404301,1158404304,1158454601,886739419,846003849,846003846,846003847,3343610008,1421696091,976250146,846003848,976250143,690662128,450287462,846003845,528717398,28190530,846901932,280325194,1068998742,308881882,277782178,280506720,469391577,280506719,280325195,1066637348,25568947,77894792,28190537"
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,mobilità,car_rental,0,0,0,2,"5941325247,5941325228"
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,mobilità,bicycle_parking,4,7,47,123,"13283226975,11274729970,7076063196,7076063197,7076063198,2018982169,7076063202,7076063203,12009896156,13324660699,7076063201,10884404308,7076063200,7076063199,12681485187,12681485188,5113659515,10779500105,2699753644,5968582882,5968581908,6827178603,12068659438,5941325235,2699753641,2699753643,2699753642,7076063204,7076063205,7076063206,11277111680,11277111681,7076063207,10777961006,12650442898,7076063208,7076063209,8026222938,7076063210,7076063211,7076063212,7076063213,5117627124,5941324676,5941324684,5941325233,2048050409,5941324672,11966746787,5941325227,5941325219,11966792060,5941325190,9740895475,12634535120,12634548501,12634222020,12634416056,9740895502,9740888733,10759662318,11238380039,11238380037,11238380038,13011786017,13011795861,11368531149,9224843549,11832986276,12020238320,11964721442,11832991702,11832980125,11379545987,11379561478,12812076106,12843998249,12986009917,12915235956,8269943195,2699752834,2699752832,9307377317,9307358113,6851396187,5998289584,5998291995,9740888734,12182105961,11622870823,10823910305,10827570606,10823892608,12208848355,10823869008,5542175056,9903597733,13143013240,5542175064,5542175063,10994156060,10994156059,11622870824,5542175057,5534040230,5534052431,13143058309,13143034941,13143041199,5542175058,5542175059,5542175061,13143022643,10994232050,5542175062,10833477005,10833478805,11717312584,3953590159,4518468947,12532140545,1547837615,12532140547"
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,mobilità,bicycle_rental,0,0,0,0,
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,mobilità,primary,0,0,0,0,
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,mobilità,secondary,0,0,0,0,
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,verde,park,2,8,28,65,"1432694404,287696722,109742701,23026345,22897848,543676718,457323344,287707677,753231466,479486904,816783671,895647570,61732303,813407766,1075763396,813402747,369707777,83076324,479483771,815949942,128936190,128942572,784211972,815950090,814962443,784215783,814964297,814964635,319279820,22879264,22908088,256465204,22908071,12233633301,690662131,690745660,259895475,1157616170,290706661,690745503,690738904,690738908,690738906,690745039,690662573,690663659,690765813,800525989,816783192,689198379,82256514,813407219,322221905,815950604,268934373,250714206,800524787,561526800,597816614,597816613,250714380,991195613,813405278,813404275,257920545"
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,verde,garden,11,16,38,133,"1432694408,1433516891,1433516897,1432694406,1433516899,1433218602,1433218608,1433218609,1433218611,1433516893,1433516896,1434558345,1433516866,1434558331,1433516869,1433516870,1434558326,1434859339,1434558323,1434558321,1434558344,1434859340,1433516867,1434859343,1434859351,1434859338,1434558312,1434558342,1434558339,1434558336,1434558316,1433516874,1434558328,1434558319,1434558314,1434558315,1433516882,1434558313,1433516875,1434859334,1434859333,1434558318,1434558317,1435026103,1435026104,1441572055,1441572048,1412323438,1441572051,1441572050,1411246328,1441572049,1441572058,1411656563,318993599,251488296,23026360,302764761,1060217784,1060217774,848959753,848959890,689197828,689197827,411053238,633972127,411053241,633972128,689196222,740007653,741636656,689196221,689196217,741636655,689196220,740007650,689196218,327419031,740007635,740007643,741636682,560991929,814961233,814960644,813403362,800531670,696993949,814962000,813408161,814962760,813403198,800530563,800525157,814965482,29184190,585434921,585434922,585434925,761582377,761951452,761951453,761951455,761951457,761951454,761582373,761951459,761951458,761582372,761951460,761951456,741636663,725758014,846901933,1158404280,741636695,816782637,800525442,1066637349,690660411,28229702,800526187,960205126,813406682,813406899,813406835,813406095,800528616,535239377,800532108,813404511,696993947,813407098,535247269"
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,verde,grass,6,11,57,131,"1264205127,112698601,842026974,1433516865,337361722,192061493,192061494,192061492,192061489,192061490,192061491,1272990787,245046146,1098853222,245045846,397809397,616677987,616677976,616677985,616677978,616677983,616677980,245045845,337361720,337361721,245045844,289014365,411053235,129209564,129209563,689196219,577440411,616984807,616984808,616984806,616984803,616984802,288798832,288798834,288798833,82442519,494676505,1132047853,82199295,82255590,125813197,1173001074,1173001075,1173001079,1173001078,1173001076,1173001077,1173001084,1173001091,1173001083,288283918,1254120835,1173001072,1118869379,1173001073,1118869380,1173001095,1173001100,1173001099,1173001110,1173001101,1173001109,1173001098,1173001088,1173001107,1173001102,1173001108,1173001094,1415617395,1415617396,961875681,961875680,577263226,577267981,577271848,577267982,577271851,577267983,577271853,577267984,577271856,577267985,577271858,577271820,577271823,577271824,577271846,577271825,577271827,577271843,577271830,577271832,577271835,577271841,577271839,577271838,577271836,577271861,577440401,577440403,577440407,129839957,577558249,530332686,578956725,577558253,577558252,577275421,1193255688,577558261,577275422,577558254,1158454605,259895474,1196407026,28229696,1193255687,280506717,865725444,865725443,1068997696,392224999,535273193,535273194,1068997695,129839750"
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,verde,wood,0,0,0,14,"1433516888,1431214247,1434859332,1433516863,1434859331,1435026077,256204633,457323345,256204642,28110814,61732412,81268267,256204632,28089070"
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,verde,forest,0,0,0,3,"28110850,1075063885,585434926"
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,verde,meadow,0,0,0,0,
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,verde,scrub,0,0,0,2,"1441572063,1066637351"
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,verde,allotments,0,0,0,1,328624588
Residenza universitaria CXTURIN | VANCHIGLIA,45.0680286,7.7051115,verde,playground,0,1,10,24,"1433218613,1432694403,11676688669,191211963,1168299039,1170974105,1054786065,9215807657,10221497811,5206224432,83076336,2505158924,552214398,1291894961,108460659,577440400,8464466018,1157616172,10833475807,310660806,960203147,960203145,960203146,82256513"
