id;gruppo_catastale;quotazione_immobiliare_mq
699446;A;967.0
699447;A;967.0
699448;A;967.0
699460;A;1000.0
699461;A;1322.0
699462;D;321.0
699463;A;1322.0
699464;C;828.0
699465;A;1717.0
699466;A;1717.0
699467;C;1188.0
699468;A;1283.0
699469;A;1283.0
699470;A;1283.0
699471;A;1283.0
699472;A;1283.0
699473;A;1283.0
743918;A;2400.0
1169074;T;862.0
1862455;T;850.0
1862456;T;850.0
1862458;T;850.0
1862459;T;850.0
1862460;T;850.0
1862461;T;850.0
1862463;T;850.0
1862464;T;850.0
1862465;T;850.0
1862466;T;850.0
1862468;T;850.0
1862469;T;850.0
1862470;T;850.0
1862471;T;850.0
1862488;T;850.0
1862489;T;850.0
1862490;T;850.0
1862491;T;850.0
1863211;T;850.0
1863212;T;850.0
1863213;T;850.0
1864485;T;850.0
1864486;T;850.0
1864487;T;850.0
1864488;T;850.0
1864489;T;850.0
1864490;T;850.0
1864491;T;850.0
1864492;T;850.0
1864493;T;850.0
1864494;T;850.0
1864495;T;850.0
1864496;T;850.0
1864497;T;850.0
1864498;T;850.0
1864499;T;850.0
1864500;T;850.0
1864501;T;850.0
1864502;T;850.0
1864503;T;850.0
1864504;T;850.0
1864505;T;850.0
1864506;T;850.0
1864507;T;850.0
1864508;T;850.0
1864509;T;850.0
1864510;T;850.0
1864511;T;850.0
1864512;T;850.0
1864513;T;850.0
1864514;T;850.0
1864515;T;850.0
1864516;T;850.0
1864517;T;850.0
1864518;T;850.0
1864519;T;850.0
1864520;T;850.0
1864521;T;850.0
1864522;T;850.0
1864523;T;850.0
1864524;T;850.0
1864525;T;850.0
1864526;T;850.0
1864527;T;850.0
1864528;T;850.0
1864529;T;850.0
1864530;T;850.0
1864532;T;850.0
1864533;T;850.0
1864534;T;850.0
1864535;T;850.0
1864536;T;850.0
1864538;T;850.0
1864539;T;850.0
1864541;T;850.0
1864542;T;850.0
1864543;T;850.0
1864544;T;850.0
1864545;T;850.0
1864546;T;850.0
1864547;T;850.0
1864548;T;850.0
1864549;T;850.0
1864550;T;850.0
1864551;T;850.0
1864552;T;850.0
1864553;T;850.0
1864554;T;850.0
1864555;T;850.0
1864556;T;850.0
1864557;T;850.0
1864558;T;850.0
1864559;T;939.0
1864560;T;850.0
1864561;T;850.0
1864562;T;850.0
1864563;T;850.0
1864564;T;939.0
1864565;T;850.0
1864566;T;939.0
1864567;T;850.0
1864568;T;939.0
1864569;T;939.0
1864570;T;939.0
1864571;T;850.0
1864572;T;850.0
1864573;T;850.0
1864574;T;850.0
1864575;T;850.0
1864576;T;850.0
1864577;T;850.0
1864578;T;850.0
1864579;T;850.0
1864580;T;850.0
1864581;T;850.0
1864582;T;850.0
1864583;T;850.0
1864584;T;939.0
1864585;T;850.0
1864586;T;850.0
1864587;T;850.0
1864588;T;850.0
1864589;T;939.0
1864590;T;850.0
1864591;T;850.0
1864592;T;850.0
1864593;T;850.0
1864594;T;850.0
1864595;T;850.0
1864596;T;850.0
1864597;T;850.0
1864598;T;850.0
1864599;T;850.0
1864600;T;850.0
1864601;T;850.0
1864602;T;850.0
1864603;T;850.0
1864604;T;850.0
1864605;T;850.0
1864606;T;850.0
1864607;T;850.0
1864608;T;850.0
1864609;T;850.0
1864610;T;850.0
1864611;T;850.0
1864612;T;850.0
1864613;T;850.0
1864614;T;850.0
1864615;T;850.0
1864616;T;850.0
1864617;T;850.0
1864618;T;850.0
1864619;T;850.0
1864620;T;850.0
1864621;T;850.0
1864622;T;850.0
1864623;T;850.0
1864624;T;850.0
1864625;T;850.0
1864626;T;850.0
1864627;T;850.0
1864628;T;850.0
1864629;T;850.0
1864630;T;850.0
1864631;T;850.0
1864632;T;850.0
1864633;T;850.0
1864634;T;850.0
1864635;T;850.0
1864636;T;850.0
1864637;T;850.0
1864638;T;850.0
1864639;T;850.0
1864640;T;850.0
1864641;T;850.0
1864642;T;850.0
1864643;T;850.0
1864644;T;850.0
1864645;T;850.0
1864646;T;850.0
1864647;T;850.0
1864648;T;850.0
1864649;T;850.0
1864650;T;850.0
1864651;T;850.0
1864652;T;850.0
1864653;T;850.0
1864654;T;850.0
1864655;T;850.0
1864656;T;850.0
1864657;T;850.0
1864658;T;850.0
1864659;T;850.0
1864660;T;850.0
1864666;T;850.0
1864667;T;850.0
1864668;T;850.0
1864669;T;850.0
1864670;T;850.0
1864681;T;850.0
1864682;T;850.0
1864683;T;850.0
1864684;T;850.0
1864685;T;850.0
1864686;T;850.0
1864687;T;850.0
1864688;T;850.0
1864689;T;850.0
1864690;T;850.0
1864696;T;850.0
1864697;T;850.0
1864698;T;850.0
1864699;T;850.0
1864700;T;850.0
1864706;T;850.0
1864707;T;850.0
1864708;T;850.0
1864709;T;850.0
1864710;T;850.0
1864721;T;850.0
1864722;T;850.0
1864723;T;850.0
1864724;T;850.0
1864725;T;850.0
1864726;T;850.0
1864727;T;850.0
1864728;T;850.0
1864729;T;850.0
1864730;T;850.0
1864736;T;850.0
1864737;T;850.0
1864738;T;850.0
1864739;T;850.0
1864740;T;850.0
1864746;T;850.0
1864747;T;850.0
1864748;T;850.0
1864749;T;850.0
1864750;T;850.0
1864756;T;850.0
1864757;T;850.0
1864758;T;850.0
1864759;T;850.0
1864760;T;850.0
1864766;T;850.0
1864767;T;850.0
1864768;T;850.0
1864769;T;850.0
1864770;T;850.0
1864776;T;850.0
1864777;T;850.0
1864778;T;850.0
1864779;T;850.0
1864780;T;850.0
1864786;T;850.0
1864787;T;850.0
1864788;T;850.0
1864789;T;850.0
1864790;T;850.0
1864796;T;850.0
1864797;T;850.0
1864798;T;850.0
1864799;T;850.0
1864800;T;850.0
1864806;T;850.0
1864807;T;850.0
1864808;T;850.0
1864809;T;850.0
1864810;T;850.0
1864816;T;850.0
1864817;T;850.0
1864818;T;850.0
1864819;T;850.0
1864820;T;850.0
1864826;T;850.0
1864827;T;850.0
1864828;T;850.0
1864829;T;850.0
1864830;T;850.0
1864836;T;850.0
1864837;T;850.0
1864838;T;850.0
1864839;T;850.0
1864840;T;850.0
1864851;T;850.0
1864852;T;850.0
1864853;T;850.0
1864854;T;850.0
1864855;T;850.0
1864876;T;850.0
1864877;T;850.0
1864878;T;850.0
1864879;T;850.0
1864880;T;850.0
1864886;T;850.0
1864887;T;850.0
1864888;T;850.0
1864889;T;850.0
1864890;T;850.0
1864896;T;850.0
1864897;T;850.0
1864898;T;850.0
1864899;T;850.0
1864900;T;850.0
1864906;T;850.0
1864907;T;850.0
1864908;T;850.0
1864909;T;850.0
1864910;T;850.0
1864916;T;850.0
1864917;T;850.0
1864918;T;850.0
1864924;T;850.0
1864925;T;850.0
1864926;T;850.0
1864927;T;850.0
1864928;T;850.0
1864934;T;850.0
1864935;T;850.0
1864936;T;850.0
1864937;T;850.0
1864938;T;850.0
1864944;T;850.0
1864945;T;850.0
1864946;T;850.0
1864947;T;850.0
1864948;T;850.0
1864954;T;850.0
1864955;T;850.0
1864956;T;850.0
1864957;T;850.0
1864958;T;850.0
1864959;T;850.0
1864960;T;850.0
1864961;T;
1864962;T;850.0
1864963;T;850.0
1864969;T;850.0
1864970;T;850.0
1864971;T;850.0
1864972;T;850.0
1864973;T;850.0
1864979;T;850.0
1864980;T;850.0
1864981;T;850.0
1864982;T;850.0
1864983;T;850.0
1864989;T;850.0
1864990;T;850.0
1864991;T;850.0
1864992;T;850.0
1864993;T;850.0
1864999;T;850.0
1865000;T;850.0
1865001;T;850.0
1865002;T;850.0
1865003;T;850.0
1865009;T;850.0
1865010;T;850.0
1865011;T;850.0
1865012;T;850.0
1865013;T;850.0
1865019;T;850.0
1865020;T;850.0
1865021;T;850.0
1865022;T;850.0
1865023;T;850.0
1865029;T;850.0
1865030;T;850.0
1865031;T;850.0
1865033;T;850.0
1865039;T;850.0
1865040;T;850.0
1865041;T;850.0
1865042;T;850.0
1865043;T;850.0
1865049;T;850.0
1865050;T;850.0
1865051;T;850.0
1865052;T;850.0
1865053;T;850.0
1865074;T;850.0
1865075;T;850.0
1865076;T;850.0
1865077;T;850.0
1865078;T;850.0
1865079;T;850.0
1865080;T;850.0
1865081;T;850.0
1865082;T;850.0
1865083;T;850.0
1865084;T;850.0
1865085;T;850.0
1865086;T;850.0
1865087;T;850.0
1865088;T;850.0
1865089;T;850.0
1865090;T;850.0
1865091;T;850.0
1865092;T;850.0
1865093;T;850.0
1865094;T;850.0
1865095;T;850.0
1865096;T;850.0
1865097;T;850.0
1865098;T;850.0
1865099;T;850.0
1865100;T;850.0
1865101;T;850.0
1865102;T;850.0
1865103;T;850.0
1865104;T;850.0
1865106;T;850.0
1865107;T;850.0
1865108;T;850.0
1865109;T;850.0
1865110;T;850.0
1865111;T;850.0
1865112;T;850.0
1865113;T;850.0
1865114;T;850.0
1865115;T;850.0
1865116;T;850.0
1865117;T;850.0
1865119;T;850.0
1865120;T;850.0
1865121;T;850.0
1865122;T;850.0
1865123;T;850.0
1865124;T;850.0
1865125;T;850.0
1865126;T;850.0
1865127;T;850.0
1865128;T;850.0
1865129;T;850.0
1865130;T;850.0
1865132;T;850.0
1865133;T;850.0
1865134;T;850.0
1865135;T;850.0
1865136;T;850.0
1865137;T;850.0
1865138;T;850.0
1865139;T;850.0
1865140;T;850.0
1865141;T;850.0
1865142;T;850.0
1865144;T;850.0
1865145;T;850.0
1865146;T;850.0
1865147;T;850.0
1865148;T;850.0
1865149;T;850.0
1865150;T;850.0
1865151;T;850.0
1865152;T;850.0
1865153;T;850.0
1865154;T;850.0
1865156;T;850.0
1865157;T;850.0
1865158;T;850.0
1865159;T;850.0
1865160;T;850.0
1865161;T;850.0
1865162;T;850.0
1865163;T;850.0
1865164;T;850.0
1865165;T;850.0
1865166;T;850.0
1865167;T;850.0
1865168;T;850.0
1865170;T;850.0
1865171;T;850.0
1865172;T;850.0
1865173;T;850.0
1865174;T;850.0
1865175;T;850.0
1865176;T;850.0
1865177;T;850.0
1865178;T;850.0
1865179;T;850.0
1865180;T;850.0
1865182;T;850.0
1865183;T;850.0
1865184;T;850.0
1865185;T;850.0
1865186;T;850.0
1865187;T;850.0
1865188;T;850.0
1865189;T;850.0
1865190;T;850.0
1865191;T;850.0
1865192;T;850.0
1865193;T;850.0
1865194;T;850.0
1865195;T;850.0
1865196;T;850.0
1865197;T;850.0
1865199;T;850.0
1865200;T;850.0
1865202;T;1236.0
1865203;T;850.0
1865204;T;850.0
1865205;T;1018.0
1865206;T;850.0
1865207;T;850.0
1865208;T;850.0
1865209;T;1236.0
1865210;T;1236.0
1865211;T;1236.0
1865212;T;850.0
1865213;T;850.0
1865214;T;850.0
1865216;T;850.0
1865217;T;850.0
1865218;T;850.0
1865219;T;850.0
1865220;T;850.0
1865221;T;850.0
1865222;T;850.0
1865223;T;850.0
1865224;T;850.0
1865225;T;850.0
1865228;T;1236.0
1865229;T;850.0
1865230;T;1236.0
1865231;T;850.0
1865232;T;1236.0
1865233;T;850.0
1865234;T;1236.0
1865235;T;850.0
1865236;T;1236.0
1865237;T;1236.0
1865238;T;850.0
1865240;T;1236.0
1865241;T;850.0
1865242;T;1236.0
1865243;T;850.0
1865244;T;850.0
1865245;T;850.0
1865246;T;1236.0
1865247;T;850.0
1865248;T;862.0
1865249;T;850.0
1865251;T;850.0
1865253;T;850.0
1865254;T;850.0
1865256;T;850.0
1865257;T;850.0
1865258;T;850.0
1865259;T;850.0
1865260;T;850.0
1865261;T;1236.0
1865262;T;850.0
1865263;T;1801.0
1865264;T;850.0
1865265;T;1801.0
1865266;T;850.0
1865267;T;850.0
1865268;T;850.0
1865269;T;850.0
1865270;T;850.0
1865271;T;850.0
1865272;T;850.0
1865273;T;850.0
1865275;T;850.0
1865276;T;850.0
1865277;T;850.0
1865278;T;1236.0
1865279;T;850.0
1865280;T;862.0
1865281;T;850.0
1865282;T;850.0
1865283;T;850.0
1865284;T;850.0
1865285;T;850.0
1865286;T;850.0
1865287;T;850.0
1865288;T;850.0
1865289;T;850.0
1865290;T;850.0
1865291;T;850.0
1865292;T;850.0
1865293;T;850.0
1865295;T;1236.0
1865296;T;850.0
1865297;T;850.0
1865298;T;850.0
1865299;T;850.0
1865301;T;1236.0
1865302;T;862.0
1865304;T;850.0
1865305;T;850.0
1865306;T;862.0
1865343;T;862.0
1865344;T;862.0
1865345;T;862.0
1865346;T;862.0
1865407;T;850.0
1865408;T;1236.0
1865409;T;850.0
1865411;T;1236.0
1865412;T;1236.0
1865413;T;862.0
1865414;T;862.0
1865415;T;862.0
1865416;T;862.0
1865417;T;862.0
1865418;T;862.0
1865419;T;862.0
1865421;T;1481.0
1865422;T;1481.0
1865423;T;1481.0
1865424;T;862.0
1865425;T;1481.0
1865426;T;1481.0
1865427;T;862.0
1865429;T;1481.0
1865430;T;1481.0
1865431;T;862.0
1865432;T;862.0
1865433;T;862.0
1865434;T;862.0
1865435;T;862.0
1865436;T;862.0
1865437;T;1481.0
1865438;T;1481.0
1865439;T;862.0
1865441;T;1481.0
1865442;T;1481.0
1865443;T;850.0
1865445;T;862.0
1865446;T;862.0
1865447;E;862.0
1865448;E;862.0
1865449;T;862.0
1865450;E;862.0
1865451;T;862.0
1865453;T;1481.0
1865454;T;862.0
1865456;T;1481.0
1865457;T;1481.0
1865458;T;1481.0
1865459;T;1481.0
1865461;T;1801.0
1865462;T;1481.0
1865463;T;1481.0
1865464;T;1481.0
1865465;T;1481.0
1865466;T;1481.0
1865467;T;1481.0
1865468;T;862.0
1865470;T;862.0
1865471;T;1481.0
1865472;T;1481.0
1865473;T;1481.0
1865474;T;862.0
1865475;T;862.0
1865476;T;862.0
1865477;T;1481.0
1865478;T;1481.0
1865480;T;1481.0
1865481;T;862.0
1865482;T;1481.0
1865483;T;1259.0
1865484;T;1259.0
1865485;T;1259.0
1865486;T;1259.0
1865487;T;1259.0
1865489;T;1259.0
1865490;T;1259.0
1865491;T;1259.0
1865492;T;1259.0
1865493;T;1259.0
1865494;T;1259.0
1865495;T;1259.0
1865496;T;1259.0
1865497;T;1259.0
1865498;T;1259.0
1865499;T;1259.0
1865500;T;1259.0
1865502;T;1259.0
1865503;T;2296.0
1865504;T;1259.0
1865505;T;2296.0
1865506;T;1481.0
1865508;T;862.0
1865509;T;862.0
1865510;T;862.0
1865511;T;862.0
1865519;T;850.0
1865521;T;850.0
1865538;T;850.0
1865539;T;850.0
1865540;T;850.0
1865558;T;1261.0
1865559;T;1259.0
1865560;T;1261.0
1865561;T;1259.0
1865563;T;1261.0
1865564;T;1261.0
1865565;T;1261.0
1865566;T;1261.0
1865568;T;1481.0
1865570;T;850.0
1865571;T;850.0
1865573;T;850.0
1865574;T;850.0
1865575;T;850.0
1865576;T;850.0
1865579;T;850.0
1865580;T;850.0
1865583;T;850.0
1865584;T;850.0
1865585;T;850.0
1865586;T;850.0
1865590;T;862.0
1865593;T;862.0
1865596;T;862.0
1865598;T;862.0
1865599;T;862.0
1865600;T;862.0
1865601;T;862.0
1865604;T;1300.0
1865605;T;1300.0
1865606;T;1300.0
1865607;T;1259.0
1865608;T;1261.0
1865609;T;1259.0
1865610;T;1261.0
1865611;T;1259.0
1865612;T;1259.0
1865614;T;1481.0
1865615;T;1259.0
1865616;T;1259.0
1865617;T;1259.0
1865618;T;1261.0
1865619;T;1259.0
1865620;T;1261.0
1865621;T;1259.0
1865622;T;1259.0
1865623;T;1261.0
1865624;T;1259.0
1865625;T;1261.0
1865626;T;1261.0
1865627;T;1259.0
1865628;T;1261.0
1865629;T;1259.0
1865630;T;1261.0
1865631;T;1481.0
1865632;T;1481.0
1865633;T;1261.0
1865634;T;1259.0
1865635;T;1261.0
1865636;T;1259.0
1865637;T;850.0
1865638;T;850.0
1865639;T;850.0
1865640;T;850.0
1865642;T;850.0
1865643;T;982.0
1865644;T;850.0
1865645;T;850.0
1865646;T;850.0
1865647;T;850.0
1865648;T;850.0
1865649;T;850.0
1865650;T;850.0
1865651;T;850.0
1865652;T;850.0
1865653;T;850.0
1865654;T;850.0
1865656;T;850.0
1865657;T;850.0
1865658;T;1485.0
1865659;T;850.0
1865660;T;1485.0
1865661;T;850.0
1865662;T;850.0
1865665;T;850.0
1865666;T;850.0
1865667;T;850.0
1865668;T;850.0
1865669;T;850.0
1865670;T;850.0
1865671;T;850.0
1865672;T;850.0
1865673;T;850.0
1865674;T;1312.0
1865675;T;850.0
1865676;T;850.0
1865677;T;850.0
1865678;T;850.0
1865679;T;850.0
1865681;T;850.0
1865682;T;850.0
1865683;T;850.0
1865684;T;850.0
1865685;T;850.0
1865686;T;850.0
1865687;T;850.0
1865688;T;850.0
1865689;T;850.0
1865690;T;850.0
1865691;T;850.0
1865692;T;850.0
1865694;T;850.0
1865695;T;850.0
1865696;T;850.0
1865697;T;850.0
1865698;T;850.0
1865699;T;850.0
1865700;T;850.0
1865701;T;850.0
1865702;T;850.0
1865704;T;850.0
1865705;T;850.0
1865706;T;850.0
1865707;T;1261.0
1865709;T;1261.0
1865710;T;1261.0
1865711;T;1261.0
1865712;T;1261.0
1865713;T;1261.0
1865714;T;1481.0
1865715;T;1261.0
1865716;T;1261.0
1865717;T;1261.0
1865718;T;1259.0
1865719;T;1261.0
1865720;T;1261.0
1865721;T;1261.0
1865722;T;1261.0
1865723;T;1481.0
1865724;T;1261.0
1865725;T;1481.0
1865726;T;1261.0
1865727;T;1261.0
1865729;T;1481.0
1865730;T;1261.0
1865731;T;1481.0
1865732;T;1261.0
1865733;T;1481.0
1865734;T;1261.0
1865735;T;1261.0
1865736;T;1261.0
1865737;T;1261.0
1865739;T;1261.0
1865740;T;1261.0
1865741;T;1261.0
1865742;T;1261.0
1865743;T;1261.0
1865744;T;1261.0
1865745;T;1261.0
1865746;T;1261.0
1865747;T;1261.0
1865748;T;1261.0
1865749;T;1261.0
1865750;T;1261.0
1865752;T;1261.0
1865753;T;1261.0
1865754;T;1261.0
1865755;T;1261.0
1865756;T;1261.0
1865757;T;2296.0
1865762;T;1485.0
1865763;T;850.0
1865764;T;1485.0
1865765;T;850.0
1865767;T;1561.0
1865769;T;862.0
1865775;T;862.0
1865777;T;1300.0
1865778;T;1300.0
1865780;T;1300.0
1865781;T;1300.0
1865782;T;1300.0
1865784;T;862.0
1865786;T;862.0
1865787;T;1300.0
1865788;T;862.0
1865789;T;1300.0
1865790;T;862.0
1865791;T;862.0
1865792;T;1300.0
1865794;T;862.0
1865795;T;1300.0
1865796;T;862.0
1865797;T;1300.0
1865798;T;1300.0
1865800;T;1300.0
1865802;T;1300.0
1865805;T;850.0
1865806;T;850.0
1865807;T;850.0
1865808;T;850.0
1865809;T;850.0
1865810;T;850.0
1865811;T;850.0
1865812;T;850.0
1865813;T;850.0
1865814;T;850.0
1865815;T;850.0
1865817;T;850.0
1865818;T;850.0
1865819;T;850.0
1865820;T;850.0
1865821;T;850.0
1865822;T;850.0
1865823;T;850.0
1865825;T;850.0
1865826;T;850.0
1865827;T;850.0
1865829;T;1312.0
1865830;T;850.0
1865831;T;850.0
1865832;T;850.0
1865833;T;850.0
1865834;T;850.0
1865835;T;850.0
1865836;T;850.0
1865837;T;850.0
1865838;T;850.0
1865839;T;850.0
1865840;T;850.0
1865841;T;850.0
1865843;T;850.0
1865844;T;850.0
1865845;T;850.0
1865846;T;850.0
1865847;T;850.0
1865848;T;850.0
1865849;T;850.0
1865850;T;850.0
1865851;T;850.0
1865852;T;850.0
1865853;T;850.0
1865854;T;850.0
1865855;T;850.0
1865856;T;850.0
1865858;T;850.0
1865859;T;850.0
1865860;T;850.0
1865861;T;850.0
1865862;T;850.0
1865863;T;850.0
1865864;T;850.0
1865865;T;850.0
1865866;T;850.0
1865867;T;850.0
1865868;T;850.0
1865869;T;850.0
1865870;T;850.0
1865871;T;850.0
1865872;T;850.0
1865873;T;850.0
1865874;T;850.0
1865876;T;850.0
1865877;T;850.0
1865883;T;1018.0
1865884;T;1018.0
1865885;T;1018.0
1865886;T;862.0
1865887;T;862.0
1865889;T;1018.0
1865890;T;1018.0
1865891;T;862.0
1865892;T;862.0
1865893;T;862.0
1865895;T;862.0
1865897;T;862.0
1865899;T;1561.0
1865901;T;1300.0
1865904;T;862.0
1865905;T;862.0
1865906;T;862.0
1865907;T;862.0
1865909;T;862.0
1865910;T;862.0
1865911;T;862.0
1865912;T;862.0
1865913;T;862.0
1865914;T;862.0
1865915;T;862.0
1865916;T;862.0
1865917;T;862.0
1865918;T;862.0
1865919;T;862.0
1865920;T;862.0
1865921;T;862.0
1865922;T;862.0
1865923;T;862.0
1865924;T;1300.0
1865925;T;862.0
1865926;T;1300.0
1865927;T;1300.0
1865928;T;862.0
1865929;T;1300.0
1865930;T;862.0
1865931;T;1300.0
1865932;T;862.0
1865933;T;1300.0
1865934;T;862.0
1865935;T;862.0
1865937;T;862.0
1865938;T;862.0
1865939;T;862.0
1865940;T;862.0
1865941;T;862.0
1865942;T;862.0
1865944;T;1300.0
1865945;T;862.0
1865946;T;862.0
1865948;T;1300.0
1865949;T;862.0
1865950;T;862.0
1865951;T;862.0
1865952;T;862.0
1865956;T;1300.0
1865957;T;1300.0
1865958;T;1300.0
1865959;T;1300.0
1865960;T;862.0
1865961;T;862.0
1865962;T;862.0
1865963;T;862.0
1865964;T;862.0
1865968;T;862.0
1865969;T;862.0
1865970;T;862.0
1865971;T;1300.0
1865975;T;862.0
1865979;T;862.0
1865980;T;862.0
1865985;T;1018.0
1865987;T;1018.0
1865988;T;1018.0
1865989;T;1018.0
1865990;T;1018.0
1865993;T;1300.0
1865995;T;1018.0
1865996;T;1018.0
1865998;T;850.0
1865999;T;850.0
1866000;T;1018.0
1866004;T;1303.0
1866005;T;1300.0
1866006;T;1300.0
1866007;T;1300.0
1866008;T;1300.0
1866009;T;1300.0
1866010;T;1300.0
1866011;T;1300.0
1866013;T;1300.0
1866014;T;1300.0
1866015;T;1300.0
1866016;T;1300.0
1866017;T;1300.0
1866018;T;1300.0
1866019;T;1300.0
1866020;T;1300.0
1866021;T;1300.0
1866022;T;1300.0
1866023;T;1300.0
1866024;T;1300.0
1866025;T;1300.0
1866027;T;1300.0
1866029;T;1300.0
1866030;T;1300.0
1866031;T;1018.0
1866034;T;1018.0
1866048;T;1485.0
1866050;T;1303.0
1866052;T;850.0
1866053;T;850.0
1866054;T;850.0
1866055;T;1261.0
1866057;T;1261.0
1866058;T;1261.0
1866059;T;1261.0
1866061;T;1261.0
1866062;T;1261.0
1866063;T;1261.0
1866064;T;1261.0
1866065;T;1261.0
1866066;T;1261.0
1866067;T;1261.0
1866068;T;1261.0
1866070;T;1261.0
1866071;T;1261.0
1866072;T;1261.0
1866073;T;1261.0
1866074;T;1261.0
1866075;T;1261.0
1866076;T;1261.0
1866077;T;1261.0
1866078;T;939.0
1866079;T;1261.0
1866080;T;1261.0
1866081;T;850.0
1866082;T;1261.0
1866084;T;1261.0
1866085;T;1261.0
1866086;T;1261.0
1866087;T;1261.0
1866088;T;850.0
1866089;T;1261.0
1866090;T;1261.0
1866091;T;850.0
1866092;T;1261.0
1866093;T;850.0
1866094;T;1261.0
1866095;T;1261.0
1866096;T;850.0
1866097;T;850.0
1866098;T;1261.0
1866099;T;850.0
1866100;T;1261.0
1866101;T;850.0
1866102;E;850.0
1866103;T;1261.0
1866104;E;850.0
1866113;T;1300.0
1866114;T;1300.0
1866116;T;1300.0
1866117;T;1300.0
1866118;T;1300.0
1866119;T;1300.0
1866123;T;939.0
1866126;T;862.0
1866128;T;862.0
1866129;T;862.0
1866131;T;862.0
1866132;T;862.0
1866133;T;862.0
1866134;T;862.0
1866138;T;1018.0
1866141;T;850.0
1866142;T;850.0
1866143;T;850.0
1866144;T;850.0
1866146;T;939.0
1866147;T;939.0
1866148;T;939.0
1866149;T;939.0
1866154;T;1485.0
1866157;T;1261.0
1866158;T;939.0
1866161;T;850.0
1866162;T;1261.0
1866163;T;850.0
1866164;T;850.0
1866166;T;850.0
1866167;T;850.0
1866168;T;850.0
1866169;T;850.0
1866171;T;1938.0
1866173;T;1938.0
1866174;T;1938.0
1866193;T;1300.0
1866205;T;850.0
1866206;T;850.0
1866208;T;850.0
1866209;T;850.0
1866210;T;850.0
1866211;T;850.0
1866215;T;850.0
1866216;T;850.0
1866217;T;850.0
1866218;T;850.0
1866219;T;850.0
1866220;T;850.0
1866225;T;850.0
1866229;T;939.0
1866230;T;939.0
1866231;T;939.0
1866232;T;939.0
1866233;T;939.0
1866234;T;939.0
1866235;T;939.0
1866236;T;1261.0
1866237;T;1261.0
1866238;T;850.0
1866239;T;850.0
1866240;T;850.0
1866242;T;850.0
1866243;T;1261.0
1866244;T;850.0
1866245;T;850.0
1866246;T;1261.0
1866247;T;1294.0
1866248;T;850.0
1866249;T;1261.0
1866250;T;850.0
1866251;T;850.0
1866252;T;1261.0
1866253;T;850.0
1866254;T;850.0
1866255;T;1261.0
1866256;T;1261.0
1866257;T;1261.0
1866258;T;982.0
1866260;T;1261.0
1866261;T;982.0
1866262;T;1261.0
1866429;T;982.0
1866430;T;982.0
1866431;T;939.0
1866432;E;939.0
1866433;T;850.0
1935867;T;850.0
1935868;T;850.0
1935869;T;850.0
1935870;T;850.0
1935871;T;850.0
1935872;T;850.0
1935873;T;850.0
1935874;T;850.0
1935875;T;850.0
1935876;T;850.0
1937925;T;862.0
1937926;T;982.0
1937927;T;982.0
1937928;T;982.0
1937931;T;830.0
1937932;T;830.0
1937935;T;982.0
1937937;T;982.0
1937944;T;982.0
1937946;T;982.0
1938001;T;850.0
1938002;T;850.0
1938003;T;850.0
1938004;T;850.0
1938005;T;850.0
1938006;T;850.0
1938007;T;850.0
1938008;T;850.0
1938009;T;850.0
1938010;T;850.0
1938011;T;982.0
1938012;T;982.0
1938013;T;982.0
1938014;T;982.0
1938015;T;982.0
1938016;T;1261.0
1938017;T;1261.0
1938018;T;982.0
1938019;T;982.0
1938020;T;850.0
1938021;T;850.0
1938022;T;850.0
1938026;T;982.0
1938029;T;982.0
1938030;T;982.0
1938031;T;982.0
1938032;T;830.0
1938033;T;982.0
1938034;T;830.0
1938035;T;982.0
1938036;T;982.0
1938037;T;982.0
1938039;T;982.0
1938040;T;982.0
1938041;T;982.0
1938042;T;982.0
1938043;T;982.0
1938044;T;982.0
1938045;T;982.0
1938046;T;982.0
1938047;T;982.0
1938048;T;982.0
1938049;T;982.0
1938050;T;982.0
1938051;T;982.0
1938052;T;982.0
1938281;T;830.0
1938283;T;830.0
1938284;T;982.0
1938285;T;830.0
1945216;T;850.0
1945217;T;850.0
1945218;T;850.0
1945219;T;850.0
1945220;T;850.0
1945221;T;850.0
1945222;T;850.0
1945223;T;850.0
1945224;T;850.0
1945225;T;850.0
1945226;T;850.0
1945228;T;850.0
1945229;T;850.0
1945230;T;850.0
1945231;T;1294.0
1945232;T;1294.0
1945233;T;1294.0
1945234;T;1294.0
1945235;T;1294.0
1945236;T;1294.0
1945237;T;850.0
1945238;T;1294.0
1945239;T;1294.0
1945240;T;1294.0
1945241;T;850.0
1945242;T;850.0
1945243;T;850.0
1945244;T;850.0
1945245;T;850.0
1945246;T;850.0
1945247;T;850.0
1945248;T;850.0
1945249;T;850.0
1945250;T;850.0
1945251;T;1294.0
1945252;T;850.0
1945254;T;850.0
1945255;T;850.0
1945256;T;850.0
1945257;T;850.0
1945258;T;850.0
1945259;T;850.0
1945260;T;850.0
1945261;T;850.0
1945262;T;850.0
1945263;T;850.0
1945264;T;850.0
1945265;T;850.0
1945266;T;850.0
1945267;T;850.0
1945268;T;850.0
1945269;T;850.0
1945270;T;850.0
1945271;T;939.0
1945272;T;850.0
1945273;T;939.0
1945274;T;850.0
1945275;T;850.0
1945277;T;939.0
1945278;T;850.0
1945279;T;939.0
1945280;T;850.0
1945281;T;850.0
1945282;T;850.0
1945283;T;850.0
1945284;T;850.0
1945356;T;982.0
1945357;T;982.0
