immobile_id,category,score,percentile
3107661,sport,3.2076006241881965,8.745042683336694
3107661,commerciale,1.3283201056836185,22.55158970222491
3107661,educazione,1.6831731285439904,26.120857699805068
3107662,sanità,1.287449453223357,27.94582241043221
3107662,mobilità,10.124160021224498,24.692478322242387
3107662,verde,16.278004813059603,28.436512737783154
3107662,sport,2.7359304623225547,6.52349263964509
3107662,commerciale,1.2145867167499687,18.81091617933723
3107662,educazione,1.4178809205422007,22.3465752503865
3107663,sanità,1.1505863549376534,24.416885124689117
3107663,mobilità,9.71360687155339,20.34348322914566
3107663,verde,14.62845293335818,25.902399677354303
3107663,sport,2.641026511767227,6.308395509847415
3107663,commerciale,1.0569975728436054,13.272165087047119
3107663,educazione,1.7824429172582867,28.214693822679305
3107664,sanità,1.3428368569874045,31.189083820662766
3107664,mobilità,10.757143824468928,27.84163473818646
3107664,verde,17.1350033926353,29.00450359615514
3107664,sport,2.816544433323531,6.809168515157626
3107664,commerciale,1.1395009026421736,15.197956577266922
3107664,educazione,1.4532316630558963,22.625529340592863
3107665,sanità,0.6071529860829886,8.788734287826847
3107665,mobilità,6.7696678016888505,5.999193385763259
3107665,verde,10.895407031131489,18.017745513208308
3107665,sport,2.4885316799585953,5.683269476372924
3107665,commerciale,0.593589939411099,3.949048867379176
3107665,educazione,0.7788622059947269,6.4629965718894935
3107666,sanità,0.6141615100203183,8.939974457215836
3107666,mobilità,6.905941555661843,6.365530684949922
3107666,verde,10.971025193538136,18.121933185454058
3107666,sport,2.523151158558635,5.79417893392485
3107666,commerciale,0.6014741987617364,4.174228675136116
3107666,educazione,0.7868570355973553,6.789003159239094
3107667,sanità,0.6324854397536284,9.299589971096323
3107667,mobilità,7.108830013716603,6.886469046178665
3107667,verde,11.081119823013985,18.31350406668011
3107667,sport,2.634438472373495,6.254621227397997
3107667,commerciale,0.6144885126485516,4.513678833098071
3107667,educazione,0.8172175066032569,7.55192579149022
3107668,sanità,0.7047543807848734,11.739598037238691
3107668,mobilità,7.463730490833683,7.92834576863615
3107668,verde,10.762808423933098,17.89003159239094
3107668,sport,2.86629364731917,6.946965113934261
3107668,commerciale,0.6429058192380195,5.044699872286079
3107668,educazione,0.9035755483511252,12.075687302547557
3107669,sanità,0.7028338389812913,11.467365732338509
3107669,mobilità,8.762428681407316,15.271896215634872
3107669,verde,14.481332814960835,24.722726356120184
3107669,sport,4.5170231399257785,27.855078308798817
3107669,commerciale,0.6590571564848108,5.3438193184109695
3107669,educazione,0.8813636724496765,11.218659676009947
3107670,sanità,0.715095201985022,11.978221415607985
